Frequency,Phrase
1,immediately allow overnight
1,to immediately allow
1,dfe to immediately
1,actual venues
1,decisions based
1,informed decisions
1,making informed
1,and making
1,place and
1,in place
1,advice in
1,government advice
1,whilst following
1,trip whilst
1,the trip
1,assessing the
1,risk assessing
1,education trips for
1,trips for schools
1,for schools subject
1,the government advice
1,decisions based on
1,informed decisions based
1,making informed decisions
1,and making informed
1,place and making
1,in place and
1,advice in place
1,government advice in
1,following the government
1,schools subject to
1,whilst following the
1,trip whilst following
1,the trip whilst
1,assessing the trip
1,risk assessing the
1,them risk assessing
1,to them risk
1,subject to them
1,that would allow
1,would allow overnight
1,allow overnight educational
1,uk will need to
1,collaborative school projects
1,and collaborative school
1,shadowing and collaborative
1,job shadowing and
1,courses job shadowing
1,in courses job
1,participation in courses
1,uk participation in
1,fund uk participation
1,to fund uk
1,and to fund
1,switzerland and to
1,or switzerland and
1,norway or switzerland
1,to norway or
1,similar to norway
1,programme similar to
1,the programme similar
1,in the programme
1,the uk will need
1,will need to have
1,shadowing and collaborative school
1,need to have associated
1,courses job shadowing and
1,in courses job shadowing
1,participation in courses job
1,uk participation in courses
1,fund uk participation in
1,to fund uk participation
1,and to fund uk
1,switzerland and to fund
1,or switzerland and to
1,norway or switzerland and
1,to norway or switzerland
1,similar to norway or
1,programme similar to norway
1,the programme similar to
1,in the programme similar
1,status in the programme
1,associated status in the
1,have associated status in
1,to have associated status
1,status in the
1,associated status in
1,have associated status
1,to have associated
1,will need
1,beginning with applications in 2021
1,plus beginning with applications in
1,erasmus plus beginning with applications
1,to erasmus plus beginning with
1,schools to erasmus plus beginning
1,for schools to erasmus plus
1,access for schools to erasmus
1,continued access for schools to
1,ensure continued access for schools
1,to ensure continued access for
1,government to ensure continued access
1,the government to ensure continued
1,want the government to ensure
1,with applications in 2021
1,beginning with applications in
1,plus beginning with applications
1,erasmus plus beginning with
1,to erasmus plus beginning
1,have associated
1,associated status
1,status in
1,courses job
1,need to have
1,will need to
1,uk will need
1,school projects
1,collaborative school
1,and collaborative
1,shadowing and
1,job shadowing
1,in courses
1,the programme
1,participation in
1,uk participation
1,fund uk
1,switzerland and
1,or switzerland
1,norway or
1,to norway
1,programme similar
1,job shadowing and collaborative
1,and collaborative school projects
1,for schools to erasmus
1,professional development and
1,teachers international professional
1,offering teachers international
1,schools offering teachers
1,uk schools offering
1,by uk schools
1,used by uk
1,widely used by
1,is widely used
1,plus is widely
1,erasmus plus is
1,details erasmus plus
1,additional details erasmus
1,by employers
1,sought by
1,skills sought
1,collaboratively skills
1,work collaboratively
1,to work
1,opportunities to
1,international professional development
1,development and for
1,the uk will need to
1,and for pupils
1,widely used by uk
1,is widely used by
1,plus is widely used
1,erasmus plus is widely
1,details erasmus plus is
1,additional details erasmus plus
1,sought by employers
1,skills sought by
1,collaboratively skills sought
1,work collaboratively skills
1,to work collaboratively
1,opportunities to work
1,and opportunities to
1,languages and opportunities
1,world languages and
1,to world languages
1,exposure to world
1,pupils exposure to
1,for pupils exposure
1,and opportunities
1,languages and
1,world languages
1,to world
1,uk participation in courses job
1,fund uk participation in courses
1,to fund uk participation in
1,and to fund uk participation
1,switzerland and to fund uk
1,or switzerland and to fund
1,norway or switzerland and to
1,to norway or switzerland and
1,similar to norway or switzerland
1,programme similar to norway or
1,the programme similar to norway
1,in the programme similar to
1,status in the programme similar
1,associated status in the programme
1,have associated status in the
1,to have associated status in
1,need to have associated status
1,will need to have associated
1,uk will need to have
1,participation in courses job shadowing
1,in courses job shadowing and
1,courses job shadowing and collaborative
1,offering teachers
1,exposure to
1,pupils exposure
1,for pupils
1,and for
1,development and
1,professional development
1,international professional
1,teachers international
1,schools offering
1,job shadowing and collaborative school
1,uk schools
1,by uk
1,used by
1,widely used
1,is widely
1,plus is
1,details erasmus
1,shadowing and collaborative school projects
1,schools to erasmus plus
1,access for schools to
1,overnight educational visits
1,be invaluable
1,change would
1,this change
1,and this
1,education and
1,enough of
1,missed enough
1,have missed
1,secure and professionally managed environment
1,covid secure and professionally managed
1,a covid secure and professionally
1,in a covid secure and
1,happen in a covid secure
1,to happen in a covid
1,visits to happen in a
1,educational visits to happen in
1,overnight educational visits to happen
1,allow overnight educational visits to
1,would allow overnight educational visits
1,that would allow overnight educational
1,would be
1,invaluable in
1,would be invaluable
1,in re
1,this change would
1,and this change
1,education and this
1,their education and
1,enough of their
1,missed enough of
1,have missed enough
1,children have missed
1,mental health
1,and mental
1,their well
1,nurturing their
1,whilst nurturing
1,education whilst
1,into education
1,back into
1,pupils back
1,engaging pupils
1,re engaging
1,activities that would allow overnight
1,and activities that would allow
1,travel and activities that would
1,accommodation travel and activities that
1,travel and activities that
1,accommodation travel and activities
1,on accommodation travel and
1,guidance on accommodation travel
1,government guidance on accommodation
1,current government guidance on
1,already current government guidance
1,is already current government
1,there is already current
1,professionally managed environment
1,and professionally managed
1,secure and professionally
1,covid secure and
1,a covid secure
1,in a covid
1,happen in a
1,to happen in
1,visits to happen
1,educational visits to
1,and activities that would
1,activities that would allow
1,that would allow overnight
1,secure and professionally managed
1,on accommodation travel and activities
1,guidance on accommodation travel and
1,government guidance on accommodation travel
1,current government guidance on accommodation
1,already current government guidance on
1,is already current government guidance
1,there is already current government
1,and professionally managed environment
1,covid secure and professionally
1,would allow overnight educational
1,a covid secure and
1,in a covid secure
1,happen in a covid
1,to happen in a
1,visits to happen in
1,educational visits to happen
1,overnight educational visits to
1,allow overnight educational visits
1,change would be
1,be invaluable in
1,continued access for schools
1,to erasmus
1,access for
1,continued access
1,ensure continued
1,well being and mental health
1,their well being and mental
1,nurturing their well being and
1,whilst nurturing their well being
1,education whilst nurturing their well
1,into education whilst nurturing their
1,back into education whilst nurturing
1,pupils back into education whilst
1,engaging pupils back into education
1,re engaging pupils back into
1,in re engaging pupils back
1,invaluable in re engaging pupils
1,be invaluable in re engaging
1,would be invaluable in re
1,change would be invaluable in
1,this change would be invaluable
1,schools to
1,plus beginning
1,invaluable in re
1,beginning with
1,ensure continued access for
1,to ensure continued access
1,government to ensure continued
1,the government to ensure
1,applications in 2021
1,with applications in
1,beginning with applications
1,plus beginning with
1,erasmus plus beginning
1,to erasmus plus
1,schools to erasmus
1,for schools to
1,access for schools
1,continued access for
1,ensure continued access
1,to ensure continued
1,government to ensure
1,applications in
1,with applications
1,and this change would be
1,education and this change would
1,their education and this change
1,of their education and this
1,education and this change
1,their education and this
1,of their education and
1,enough of their education
1,missed enough of their
1,have missed enough of
1,children have missed enough
1,and mental health
1,being and mental
1,their well being
1,nurturing their well
1,whilst nurturing their
1,education whilst nurturing
1,into education whilst
1,back into education
1,pupils back into
1,engaging pupils back
1,re engaging pupils
1,in re engaging
1,and this change would
1,this change would be
1,change would be invaluable
1,whilst nurturing their well
1,enough of their education and
1,missed enough of their education
1,have missed enough of their
1,children have missed enough of
1,being and mental health
1,well being and mental
1,their well being and
1,nurturing their well being
1,education whilst nurturing their
1,would be invaluable in
1,into education whilst nurturing
1,back into education whilst
1,pupils back into education
1,engaging pupils back into
1,re engaging pupils back
1,in re engaging pupils
1,invaluable in re engaging
1,be invaluable in re
1,i am
1,why i
1,hence why
1,holiday for the next 12
1,business rates holiday for the
1,a business rates holiday for
1,from a business rates holiday
1,benefit from a business rates
1,would benefit from a business
1,19 would benefit from a
1,covid 19 would benefit from
1,by covid 19 would benefit
1,impacted by covid 19 would
1,most impacted by covid 19
1,those most impacted by covid
1,england those most impacted by
1,in england those most impacted
1,businesses in england those most
1,leisure businesses in england those
1,and leisure businesses in england
1,hospitality and leisure businesses in
1,all retail hospitality and leisure
1,that all retail hospitality and
1,rates holiday for the next
1,for the next 12 months
1,by local
1,however due
1,as ineligible
1,deemed as
1,being deemed
1,are being
1,language schools
1,english language
1,many english
1,government many
1,local government
1,and local
1,housing and
1,communities housing
1,of communities
1,ministry of
1,the ministry
1,guidance from
1,unclear guidance
1,some unclear
1,to some
1,announced that all retail hospitality
1,chancellor announced that all retail
1,the chancellor announced that all
1,details the chancellor announced that
1,that all retail hospitality
1,announced that all retail
1,chancellor announced that all
1,the chancellor announced that
1,details the chancellor announced
1,additional details the chancellor
1,next 12 months
1,the next 12
1,for the next
1,holiday for the
1,rates holiday for
1,business rates holiday
1,a business rates
1,from a business
1,benefit from a
1,would benefit from
1,19 would benefit
1,covid 19 would
1,by covid 19
1,all retail hospitality and
1,and leisure businesses in
1,leisure businesses in england
1,benefit from a business
1,additional details the chancellor announced
1,the next 12 months
1,for the next 12
1,holiday for the next
1,rates holiday for the
1,business rates holiday for
1,a business rates holiday
1,from a business rates
1,would benefit from a
1,businesses in england those
1,19 would benefit from
1,covid 19 would benefit
1,by covid 19 would
1,impacted by covid 19
1,most impacted by covid
1,those most impacted by
1,england those most impacted
1,in england those most
1,ineligible by
1,local authorities
1,most impacted by
1,language schools are being deemed
1,many english language schools are
1,government many english language schools
1,local government many english language
1,and local government many english
1,housing and local government many
1,communities housing and local government
1,of communities housing and local
1,ministry of communities housing and
1,the ministry of communities housing
1,from the ministry of communities
1,guidance from the ministry of
1,unclear guidance from the ministry
1,some unclear guidance from the
1,to some unclear guidance from
1,due to some unclear guidance
1,however due to some unclear
1,ineligible by local authorities
1,as ineligible by local
1,deemed as ineligible by
1,english language schools are being
1,schools are being deemed as
1,however due to
1,are being deemed as ineligible
1,benefits they
1,other benefits
1,support and
1,they support
1,jobs that
1,the jobs
1,with the
1,along with
1,lost along
1,be lost
1,will be
1,schools will
1,many schools
1,relief many
1,this relief
1,without this
1,as ineligible by local authorities
1,deemed as ineligible by local
1,being deemed as ineligible by
1,being deemed as ineligible
1,are being deemed as
1,schools are being deemed
1,language schools are being
1,are being deemed
1,schools are being
1,language schools are
1,english language schools
1,many english language
1,government many english
1,local government many
1,and local government
1,housing and local
1,communities housing and
1,of communities housing
1,ministry of communities
1,the ministry of
1,from the ministry
1,guidance from the
1,unclear guidance from
1,some unclear guidance
1,to some unclear
1,due to some
1,being deemed as
1,deemed as ineligible
1,as ineligible by
1,ministry of communities housing
1,english language schools are
1,many english language schools
1,government many english language
1,local government many english
1,and local government many
1,housing and local government
1,communities housing and local
1,of communities housing and
1,the ministry of communities
1,ineligible by local
1,from the ministry of
1,guidance from the ministry
1,unclear guidance from the
1,some unclear guidance from
1,to some unclear guidance
1,due to some unclear
1,however due to some
1,by local authorities
1,impacted by covid
1,those most impacted
1,bring to
1,schools are excluded from the
1,many elt schools are excluded
1,overseas visitors a year
1,000 overseas visitors a
1,550 000 overseas visitors
1,for 550 000 overseas
1,holidays for 550 000
1,educational holidays for 550
1,providing educational holidays for
1,despite providing educational holidays
1,businesses despite providing educational
1,leisure businesses despite providing
1,and leisure businesses despite
1,for retail hospitality and
1,scheme for retail hospitality
1,relief scheme for retail
1,rates relief scheme for
1,business rates relief scheme
1,the business rates relief
1,from the business rates
1,elt schools are excluded from
1,are excluded from the business
1,doors as
1,excluded from the business rates
1,schools closed
1,000 overseas visitors a year
1,550 000 overseas visitors a
1,for 550 000 overseas visitors
1,holidays for 550 000 overseas
1,educational holidays for 550 000
1,providing educational holidays for 550
1,despite providing educational holidays for
1,businesses despite providing educational holidays
1,leisure businesses despite providing educational
1,and leisure businesses despite providing
1,hospitality and leisure businesses despite
1,for retail hospitality and leisure
1,scheme for retail hospitality and
1,relief scheme for retail hospitality
1,rates relief scheme for retail
1,business rates relief scheme for
1,the business rates relief scheme
1,from the business rates relief
1,excluded from the business
1,are excluded from the
1,schools are excluded from
1,elt schools are excluded
1,elt schools are
1,many elt schools
1,visitors a
1,overseas visitors
1,000 overseas
1,550 000
1,for 550
1,holidays for
1,educational holidays
1,providing educational
1,despite providing
1,businesses despite
1,for retail
1,scheme for
1,relief scheme
1,rates relief
1,the business
1,excluded from
1,are excluded
1,schools are excluded
1,are excluded from
1,excluded from the
1,providing educational holidays
1,many elt schools are
1,visitors a year
1,overseas visitors a
1,000 overseas visitors
1,550 000 overseas
1,for 550 000
1,holidays for 550
1,educational holidays for
1,despite providing educational
1,from the business
1,businesses despite providing
1,leisure businesses despite
1,for retail hospitality
1,scheme for retail
1,relief scheme for
1,rates relief scheme
1,business rates relief
1,the business rates
1,closed their
1,as part
1,england those most
1,those most
1,businesses in
1,all retail
1,that all
1,announced that
1,chancellor announced
1,the chancellor
1,but now face financial ruin
1,safe but now face financial
1,people safe but now face
1,keep people safe but now
1,to keep people safe but
1,effort to keep people safe
1,national effort to keep people
1,the national effort to keep
1,of the national effort to
1,part of the national effort
1,as part of the national
1,doors as part of the
1,their doors as part of
1,england those
1,most impacted
1,part of
1,impacted by
1,in england those
1,businesses in england
1,leisure businesses in
1,all retail hospitality
1,that all retail
1,announced that all
1,chancellor announced that
1,the chancellor announced
1,details the chancellor
1,12 months
1,next 12
1,holiday for
1,rates holiday
1,a business
1,from a
1,benefit from
1,would benefit
1,19 would
1,by covid
1,closed their doors as part
1,schools closed their doors as
1,now face financial ruin
1,but now face financial
1,national effort to
1,the national effort
1,of the national
1,part of the
1,as part of
1,doors as part
1,their doors as
1,closed their doors
1,schools closed their
1,financial ruin
1,face financial
1,now face
1,but now
1,safe but
1,people safe
1,keep people
1,effort to
1,national effort
1,the national
1,effort to keep
1,to keep people
1,keep people safe
1,part of the national
1,safe but now face
1,people safe but now
1,keep people safe but
1,to keep people safe
1,effort to keep people
1,national effort to keep
1,the national effort to
1,of the national effort
1,as part of the
1,people safe but
1,doors as part of
1,their doors as part
1,closed their doors as
1,schools closed their doors
1,face financial ruin
1,now face financial
1,but now face
1,safe but now
1,they bring
1,without this relief
1,the true efforts of pupils
1,of hours of learning since
1,missed hundreds of hours of
1,already missed hundreds of hours
1,have already missed hundreds of
1,uk have already missed hundreds
1,the uk have already missed
1,in the uk have already
1,students in the uk have
1,details students in the uk
1,additional details students in the
1,learning since 23rd march
1,of learning since 23rd
1,hours of learning since
1,of hours of learning
1,hundreds of hours of
1,missed hundreds of hours
1,already missed hundreds of
1,have already missed hundreds
1,uk have already missed
1,the uk have already
1,hundreds of hours of learning
1,hours of learning since 23rd
1,some pupils dont
1,of learning since 23rd march
1,textbooks stationary
1,computer textbooks
1,working computer
1,a working
1,resources a
1,essential resources
1,the essential
1,pupils dont
1,some pupils
1,has had a huge effect
1,this has had a huge
1,had a huge effect
1,has had a huge
1,this has had a
1,a huge effect
1,has had a
1,this has had
1,huge effect
1,has had
1,in the uk have
1,students in the uk
1,details students in the
1,additional details students in
1,already missed
1,have already
1,uk have
1,details students
1,the studying of so many
1,on the studying of so
1,impact on the studying of
1,huge impact on the studying
1,had a huge impact on
1,already had a huge impact
1,has already had a huge
1,this has already had a
1,studying of so many
1,the studying of so
1,on the studying of
1,impact on the studying
1,had a huge impact
1,already had a huge
1,has already had a
1,missed hundreds
1,hundreds of
1,of hours
1,have already missed
1,since 23rd march
1,learning since 23rd
1,of learning since
1,hours of learning
1,of hours of
1,hundreds of hours
1,missed hundreds of
1,already missed hundreds
1,uk have already
1,hours of
1,the uk have
1,students in the
1,details students in
1,additional details students
1,23rd march
1,since 23rd
1,learning since
1,of learning
1,stationary etc
1,pupils dont have
1,of so many
1,results will most certainly
1,environment therefore results will
1,learning environment therefore results
1,proper learning environment therefore
1,a proper learning environment
1,have a proper learning
1,dont have a proper
1,many dont have a
1,efforts of pupils
1,true efforts of
1,the true efforts
1,reflect the true
1,not reflect the
1,certainly not reflect
1,most certainly not
1,will most certainly
1,results will most
1,therefore results will
1,environment therefore results
1,learning environment therefore
1,therefore results will most
1,will most certainly not
1,dont have the
1,most certainly not reflect
1,reflect the true efforts of
1,not reflect the true efforts
1,certainly not reflect the true
1,most certainly not reflect the
1,will most certainly not reflect
1,results will most certainly not
1,therefore results will most certainly
1,environment therefore results will most
1,learning environment therefore results will
1,proper learning environment therefore results
1,a proper learning environment therefore
1,have a proper learning environment
1,dont have a proper learning
1,many dont have a proper
1,true efforts of pupils
1,the true efforts of
1,reflect the true efforts
1,not reflect the true
1,certainly not reflect the
1,proper learning environment
1,a proper learning
1,have a proper
1,dont have a
1,some pupils dont have the
1,computer textbooks stationary etc
1,working computer textbooks stationary
1,a working computer textbooks
1,resources a working computer
1,essential resources a working
1,the essential resources a
1,have the essential resources
1,dont have the essential
1,pupils dont have the
1,some pupils dont have
1,textbooks stationary etc
1,computer textbooks stationary
1,working computer textbooks
1,a working computer
1,resources a working
1,essential resources a
1,the essential resources
1,have the essential
1,pupils dont have the essential
1,dont have the essential resources
1,have the essential resources a
1,therefore results
1,many dont have
1,efforts of
1,true efforts
1,not reflect
1,certainly not
1,most certainly
1,will most
1,results will
1,environment therefore
1,the essential resources a working
1,learning environment
1,proper learning
1,a proper
1,many dont
1,working computer textbooks stationary etc
1,a working computer textbooks stationary
1,resources a working computer textbooks
1,essential resources a working computer
1,this has already had
1,studying of so
1,this relief many
1,a levels in
1,government should cancel
1,disruption of
1,the disruption
1,2021 due
1,levels in
1,should cancel
1,they bring to the uk
1,benefits they bring to the
1,other benefits they bring to
1,and other benefits they bring
1,support and other benefits they
1,they support and other benefits
1,that they support and other
1,jobs that they support and
1,the jobs that they support
1,with the jobs that they
1,along with the jobs that
1,lost along with the jobs
1,be lost along with the
1,should cancel gcses
1,levels in 2021
1,and a levels in 2021
1,in 2021 due
1,should cancel gcses and a
1,government should cancel gcses and
1,the government should cancel gcses
1,disruption of covid 19
1,the disruption of covid
1,to the disruption of
1,due to the disruption
1,2021 due to the
1,in 2021 due to
1,levels in 2021 due
1,a levels in 2021
1,and a levels in
1,should cancel gcses and
1,government should cancel gcses
1,the government should cancel
1,disruption of covid
1,the disruption of
1,to the disruption
1,2021 due to
1,will be lost along with
1,schools will be lost along
1,many schools will be lost
1,relief many schools will be
1,to the uk
1,bring to the
1,they bring to
1,benefits they bring
1,other benefits they
1,and other benefits
1,support and other
1,they support and
1,that they support
1,jobs that they
1,the jobs that
1,with the jobs
1,along with the
1,lost along with
1,be lost along
1,will be lost
1,schools will be
1,many schools will
1,relief many schools
1,without this relief many
1,this relief many schools
1,relief many schools will
1,they support and other
1,this relief many schools will
1,without this relief many schools
1,bring to the uk
1,they bring to the
1,benefits they bring to
1,other benefits they bring
1,and other benefits they
1,support and other benefits
1,that they support and
1,many schools will be
1,jobs that they support
1,the jobs that they
1,with the jobs that
1,along with the jobs
1,lost along with the
1,be lost along with
1,will be lost along
1,schools will be lost
1,gcses and a levels in
1,a levels in 2021 due
1,the studying of
1,back to normal learning 6
1,students go back to normal
1,time students go back to
1,the time students go back
1,by the time students go
1,closed to most pupils
1,were closed to most
1,schools were closed to
1,since schools were closed
1,passed since schools were
1,have passed since schools
1,will have passed since
1,months will have passed
1,6 months will have
1,learning 6 months will
1,normal learning 6 months
1,to normal learning 6
1,back to normal learning
1,go back to normal
1,students go back to
1,go back to normal learning
1,to normal learning 6 months
1,levels in 2021 due to
1,normal learning 6 months will
1,on the studying
1,already had a
1,has already had
1,this has already
1,so many
1,of so
1,studying of
1,the studying
1,already had
1,has already
1,were closed to most pupils
1,schools were closed to most
1,since schools were closed to
1,passed since schools were closed
1,have passed since schools were
1,will have passed since schools
1,months will have passed since
1,6 months will have passed
1,learning 6 months will have
1,time students go back
1,the time students go
1,by the time students
1,to most pupils
1,schools were
1,since schools
1,passed since
1,have passed
1,will have
1,months will
1,6 months
1,learning 6
1,normal learning
1,to normal
1,go back
1,students go
1,time students
1,the time
1,the disruption of covid 19
1,to the disruption of covid
1,due to the disruption of
1,2021 due to the disruption
1,in 2021 due to the
1,were closed
1,closed to
1,to most
1,6 months will
1,closed to most
1,were closed to
1,schools were closed
1,since schools were
1,passed since schools
1,have passed since
1,will have passed
1,months will have
1,learning 6 months
1,most pupils
1,normal learning 6
1,to normal learning
1,back to normal
1,go back to
1,students go back
1,time students go
1,the time students
1,by the time
1,used by uk schools
1,uk schools offering teachers
1,global pandemic school
1,fairness in
1,ensure greater
1,appealed and
1,be appealed
1,in grades
1,errors in
1,any errors
1,allow any
1,petition to
1,the petition
1,sign the
1,please sign
1,against the grades they received
1,goes against the grades they
1,feel goes against the grades
1,they feel goes against the
1,that they feel goes against
1,evidence that they feel goes
1,have evidence that they feel
1,they have evidence that they
1,greater fairness
1,please sign the
1,even if they have evidence
1,sign the petition
1,sign the petition to
1,please sign the petition
1,in the process
1,fairness in the
1,greater fairness in
1,ensure greater fairness
1,to ensure greater
1,and to ensure
1,appealed and to
1,be appealed and
1,to be appealed
1,grades to be
1,in grades to
1,errors in grades
1,any errors in
1,allow any errors
1,to allow any
1,petition to allow
1,the petition to
1,if they have evidence that
1,entry even if they have
1,schools offering teachers international
1,they feel goes against
1,evidence that they feel
1,have evidence that they
1,they have evidence that
1,if they have evidence
1,even if they have
1,entry even if they
1,their entry even if
1,defer their entry even
1,or defer their entry
1,college or defer their
1,university college or defer
1,for university college or
1,reapply for university college
1,to reapply for university
1,forced to reapply for
1,be forced to reapply
1,could be forced to
1,england could be forced
1,in england could be
1,that they feel goes
1,feel goes against the
1,their entry even if they
1,goes against the grades
1,defer their entry even if
1,or defer their entry even
1,college or defer their entry
1,university college or defer their
1,for university college or defer
1,reapply for university college or
1,to reapply for university college
1,forced to reapply for university
1,be forced to reapply for
1,could be forced to reapply
1,england could be forced to
1,in england could be forced
1,students in england could be
1,process students in england could
1,appeals process students in england
1,any appeals process students in
1,without any appeals process students
1,the grades they received
1,against the grades they
1,the petition to allow
1,petition to allow any
1,to allow any errors
1,keep the standardised
1,students to keep
1,forcing students to
1,of forcing students
1,instead of forcing
1,predictions instead of
1,teachers predictions instead
1,to teachers predictions
1,back to teachers
1,grades back to
1,exam grades back
1,final exam grades
1,revert final exam
1,student lives
1,postcode in
1,the postcode
1,given based
1,unfairly given
1,have unfairly
1,boards have
1,to keep the
1,the standardised ones
1,allow any errors in
1,standardised ones which
1,predictions instead of forcing
1,teachers predictions instead of
1,to teachers predictions instead
1,back to teachers predictions
1,grades back to teachers
1,exam grades back to
1,final exam grades back
1,revert final exam grades
1,a student lives
1,postcode in which
1,the postcode in
1,on the postcode
1,given based on
1,unfairly given based
1,have unfairly given
1,boards have unfairly
1,exam boards have
1,which exam boards
1,ones which exam
1,exam boards
1,which exam
1,ones which
1,standardised ones
1,any errors in grades to
1,allow any errors in grades
1,to allow any errors in
1,petition to allow any errors
1,the petition to allow any
1,sign the petition to allow
1,please sign the petition to
1,fairness in the process
1,greater fairness in the
1,ensure greater fairness in
1,to ensure greater fairness
1,and to ensure greater
1,appealed and to ensure
1,be appealed and to
1,to be appealed and
1,grades to be appealed
1,in grades to be
1,errors in grades to
1,any errors in grades
1,errors in grades to be
1,in grades to be appealed
1,grades to be appealed and
1,grades back
1,the standardised
1,keep the
1,forcing students
1,of forcing
1,instead of
1,predictions instead
1,teachers predictions
1,to teachers
1,exam grades
1,to be appealed and to
1,final exam
1,revert final
1,greater fairness in the process
1,ensure greater fairness in the
1,to ensure greater fairness in
1,and to ensure greater fairness
1,appealed and to ensure greater
1,be appealed and to ensure
1,students in england could
1,process students in england
1,appeals process students in
1,seen evidence that due
1,we have seen evidence
1,results we have seen
1,sqa results we have
1,the sqa results we
1,and the sqa results
1,ib and the sqa
1,the ib and the
1,following the ib and
1,details following the ib
1,additional details following the
1,last two years
1,the last two
1,over the last
1,work over the
1,their work over
1,with their work
1,consistent with their
1,are consistent with
1,feel are consistent
1,have seen evidence that
1,evidence that due to
1,additional details following the ib
1,that due to the
1,over the last two
1,work over the last
1,their work over the
1,with their work over
1,consistent with their work
1,are consistent with their
1,feel are consistent with
1,they feel are consistent
1,grades they feel are
1,received grades they feel
1,not received grades they
1,have not received grades
1,individuals have not received
1,procedure individuals have not
1,grading procedure individuals have
1,new grading procedure individuals
1,the new grading procedure
1,to the new grading
1,due to the new
1,they feel are
1,grades they feel
1,received grades they
1,not received grades
1,last two
1,the last
1,over the
1,work over
1,their work
1,consistent with
1,are consistent
1,feel are
1,received grades
1,not received
1,have not
1,individuals have
1,procedure individuals
1,grading procedure
1,new grading
1,the new
1,that due
1,seen evidence
1,have seen
1,two years
1,additional details following
1,details following the
1,evidence that due
1,have not received
1,individuals have not
1,procedure individuals have
1,grading procedure individuals
1,new grading procedure
1,the new grading
1,to the new
1,that due to
1,seen evidence that
1,following the ib
1,have seen evidence
1,we have seen
1,results we have
1,sqa results we
1,the sqa results
1,and the sqa
1,ib and the
1,the ib and
1,the last two years
1,details following the ib and
1,any appeals process students
1,to reapply for
1,be forced to
1,could be forced
1,england could be
1,in england could
1,students in england
1,process students in
1,appeals process students
1,any appeals process
1,without any appeals
1,they received
1,the grades
1,against the
1,goes against
1,feel goes
1,have evidence
1,they have
1,if they
1,even if
1,entry even
1,forced to reapply
1,reapply for university
1,following the ib and the
1,for university college
1,without any appeals process
1,grades they received
1,the grades they
1,against the grades
1,goes against the
1,feel goes against
1,they feel goes
1,that they feel
1,evidence that they
1,have evidence that
1,they have evidence
1,if they have
1,even if they
1,entry even if
1,their entry even
1,defer their entry
1,or defer their
1,college or defer
1,university college or
1,their entry
1,defer their
1,or defer
1,college or
1,have not received grades they
1,individuals have not received grades
1,procedure individuals have not received
1,grading procedure individuals have not
1,new grading procedure individuals have
1,the new grading procedure individuals
1,to the new grading procedure
1,due to the new grading
1,that due to the new
1,evidence that due to the
1,seen evidence that due to
1,have seen evidence that due
1,we have seen evidence that
1,results we have seen evidence
1,sqa results we have seen
1,the sqa results we have
1,and the sqa results we
1,ib and the sqa results
1,the ib and the sqa
1,not received grades they feel
1,received grades they feel are
1,grades they feel are consistent
1,process students
1,university college
1,for university
1,reapply for
1,to reapply
1,forced to
1,be forced
1,could be
1,england could
1,any appeals
1,they feel are consistent with
1,without any
1,over the last two years
1,work over the last two
1,their work over the last
1,with their work over the
1,consistent with their work over
1,are consistent with their work
1,feel are consistent with their
1,instead of forcing students
1,of forcing students to
1,forcing students to keep
1,which could
1,true capability
1,a students
1,over a
1,area over
1,fit the
1,to fit
1,altered to
1,been altered
1,that final
1,outrageous that
1,is outrageous
1,have a good knowledge of
1,teachers have a good knowledge
1,which teachers have a good
1,standard which teachers have a
1,performance standard which teachers have
1,true performance standard which teachers
1,students true performance standard which
1,over students true performance standard
1,capability which
1,could have
1,have a huge
1,the emotional
1,which could have
1,capability which could
1,true capability which
1,students true capability
1,a students true
1,over a students
1,area over a
1,the area over
1,fit the area
1,to fit the
1,altered to fit
1,been altered to
1,have been altered
1,that final grades
1,outrageous that final
1,is outrageous that
1,it is outrageous
1,state of
1,emotional state
1,prioritised over students true performance
1,been prioritised over students true
1,has been prioritised over students
1,results has been prioritised over
1,standard which teachers
1,performance standard which
1,true performance standard
1,students true performance
1,over students true
1,prioritised over students
1,been prioritised over
1,has been prioritised
1,results has been
1,of results has
1,standardisation of results
1,knowledge of
1,good knowledge
1,a good
1,teachers have
1,which teachers
1,standard which
1,performance standard
1,true performance
1,which teachers have
1,teachers have a
1,have a good
1,true performance standard which
1,of results has been prioritised
1,standardisation of results has been
1,a good knowledge of
1,have a good knowledge
1,teachers have a good
1,which teachers have a
1,standard which teachers have
1,performance standard which teachers
1,students true performance standard
1,a good knowledge
1,over students true performance
1,prioritised over students true
1,been prioritised over students
1,has been prioritised over
1,results has been prioritised
1,of results has been
1,standardisation of results has
1,good knowledge of
1,could have a
1,on the emotional
1,prioritised over
1,the failure
1,school closures
1,pandemic school
1,global pandemic
1,a global
1,considering a
1,are lowered
1,exams are
1,level exams
1,term a
1,autumn term
1,the autumn
1,boundaries in
1,ensure that
1,the emotional state of many
1,on the emotional state of
1,impact on the emotional state
1,huge impact on the emotional
1,have a huge impact on
1,could have a huge impact
1,closures and
1,failure of
1,the emotional state
1,government relating
1,a global pandemic
1,considering a global
1,lowered considering a
1,are lowered considering
1,exams are lowered
1,level exams are
1,a level exams
1,term a level
1,autumn term a
1,the autumn term
1,in the autumn
