Frequency,Phrase
1,an extremely precarious position during
1,at an extremely precarious position
1,uk at an extremely precarious
1,the uk at an extremely
1,in the uk at an
1,league in the uk at
1,professional league in the uk
1,the professional league in the
1,leaving the professional league in
1,years leaving the professional league
1,for years leaving the professional
1,underfunded for years leaving the
1,been underfunded for years leaving
1,has been underfunded for years
1,has been underfunded for
1,basketball has been underfunded
1,british basketball has been
1,the current pandemic
1,current pandemic
1,position during
1,precarious position
1,extremely precarious
1,an extremely
1,at an
1,uk at
1,league in
1,professional league
1,the professional
1,leaving the
1,years leaving
1,for years
1,underfunded for
1,been underfunded
1,british basketball has
1,has been underfunded
1,been underfunded for
1,uk at an
1,during the current
1,position during the
1,precarious position during
1,extremely precarious position
1,an extremely precarious
1,at an extremely
1,the uk at
1,underfunded for years
1,league in the
1,professional league in
1,the professional league
1,leaving the professional
1,years leaving the
1,for years leaving
1,precarious position during the current
1,give the
1,details i
1,the government to give the
1,survive the current situation
1,to survive the current
1,walker to survive the
1,rodney walker to survive
1,sir rodney walker to
1,by sir rodney walker
1,for by sir rodney
1,asked for by sir
1,pounds asked for by
1,million pounds asked for
1,1 million pounds asked
1,requested 1 million pounds
1,the requested 1 million
1,bbl the requested 1
1,the bbl the requested
1,like the government to give
1,government to give the bbl
1,the bbl
1,to give the bbl the
1,to survive the current situation
1,walker to survive the current
1,rodney walker to survive the
1,sir rodney walker to survive
1,by sir rodney walker to
1,for by sir rodney walker
1,asked for by sir rodney
1,pounds asked for by sir
1,million pounds asked for by
1,1 million pounds asked for
1,requested 1 million pounds asked
1,the requested 1 million pounds
1,bbl the requested 1 million
1,the bbl the requested 1
1,give the bbl the requested
1,give the bbl the
1,to give the bbl
1,government to give the
1,the government to give
1,government to give
1,current situation
1,survive the
1,to survive
1,walker to
1,rodney walker
1,sir rodney
1,by sir
1,for by
1,asked for
1,pounds asked
1,1 million
1,requested 1
1,the requested
1,bbl the
1,to give the
1,give the bbl
1,the bbl the
1,by sir rodney
1,the current situation
1,survive the current
1,to survive the
1,walker to survive
1,rodney walker to
1,sir rodney walker
1,for by sir
1,bbl the requested
1,asked for by
1,pounds asked for
1,million pounds asked
1,1 million pounds
1,requested 1 million
1,the requested 1
1,uk whereas basketball had 280
1,whereas basketball had 280 000
1,basketball had 280 000 participating
1,distancing could
1,600 people
1,of 600
1,capacity of
1,a capacity
1,venue has
1,a venue
1,if a
1,instance if
1,for instance
1,details for
1,calculated according to venue capacity
1,be calculated according to venue
1,should be calculated according to
1,weddings should be calculated according
1,at weddings should be calculated
1,people social
1,could still
1,capacity of 600
1,still be
1,has a capacity
1,venue has a
1,a venue has
1,if a venue
1,instance if a
1,for instance if
1,details for instance
1,additional details for
1,this number
1,of this
1,5 of
1,1 5
1,with 1
1,practised with
1,be practised
1,permitted at weddings should be
1,guests permitted at weddings should
1,of guests permitted at weddings
1,number of guests permitted at
1,permitted at weddings
1,guests permitted at
1,of guests permitted
1,the number of
1,venue capacity
1,to venue
1,calculated according
1,be calculated
1,at weddings
1,permitted at
1,guests permitted
1,the number
1,wedding ceremonies should be increased
1,at wedding ceremonies should be
1,authorised at wedding ceremonies should
1,at weddings should
1,should be calculated
1,be calculated according
1,at weddings should be
1,the number of guests permitted
1,according to venue capacity
1,calculated according to venue
1,be calculated according to
1,should be calculated according
1,weddings should be calculated
1,permitted at weddings should
1,calculated according to
1,guests permitted at weddings
1,of guests permitted at
1,number of guests permitted
1,the number of guests
1,to venue capacity
1,according to venue
1,a capacity of
1,of 600 people
1,had 280 000 participating in
1,1 5 of this number
1,practised with 1 5 of
1,be practised with 1 5
1,still be practised with 1
1,could still be practised with
1,distancing could still be practised
1,social distancing could still be
1,people social distancing could still
1,600 people social distancing could
1,of 600 people social distancing
1,capacity of 600 people social
1,a capacity of 600 people
1,has a capacity of 600
1,venue has a capacity of
1,a venue has a capacity
1,if a venue has a
1,with 1 5 of this
1,people should
1,600 people social
1,not have
1,plans if social
1,their plans if
1,alter their plans
1,to alter their
1,have to alter
1,not have to
1,should not have
1,people should not
1,is observed
1,if social
1,plans if
1,their plans
1,alter their
1,to alter
1,have to
1,instance if a venue has
1,for instance if a venue
1,details for instance if a
1,additional details for instance if
1,instance if a venue
1,for instance if a
1,details for instance if
1,additional details for instance
1,of this number
1,5 of this
1,1 5 of
1,with 1 5
1,practised with 1
1,be practised with
1,still be practised
1,could still be
1,distancing could still
1,social distancing could
1,people social distancing
1,if a venue has
1,a venue has a
1,venue has a capacity
1,could still be practised
1,5 of this number
1,1 5 of this
1,with 1 5 of
1,practised with 1 5
1,be practised with 1
1,still be practised with
1,distancing could still be
1,has a capacity of
1,social distancing could still
1,people social distancing could
1,600 people social distancing
1,of 600 people social
1,capacity of 600 people
1,a capacity of 600
1,guests authorised at wedding ceremonies
1,of guests authorised at wedding
1,number of guests authorised at
1,loss of the league
1,basketball in the
1,to basketball in
1,detrimental to basketball
1,extremely detrimental to
1,be extremely detrimental
1,would be extremely
1,league would be
1,the league would
1,of the league
1,loss of the
1,the loss of
1,basketball in
1,to basketball
1,detrimental to
1,extremely detrimental
1,the loss of the
1,of the league would
1,maximum number of guests authorised
1,the league would be
1,extremely detrimental to basketball in
1,be extremely detrimental to basketball
1,would be extremely detrimental to
1,league would be extremely detrimental
1,the league would be extremely
1,of the league would be
1,loss of the league would
1,the loss of the league
1,basketball in the uk
1,to basketball in the
1,detrimental to basketball in
1,extremely detrimental to basketball
1,be extremely detrimental to
1,would be extremely detrimental
1,league would be extremely
1,be extremely
1,would be
1,league would
1,the league
1,pounds basketball was
1,million pounds basketball
1,15 million pounds
1,given 15 million
1,was given 15
1,league was given
1,rugby league was
1,given nothing
1,basketball was
1,pounds basketball
1,15 million
1,given 15
1,league was
1,000 participating in the uk
1,280 000 participating in the
1,basketball was given
1,was given nothing
1,rugby league was given
1,league was given 15 million
1,the loss
1,pounds basketball was given nothing
1,million pounds basketball was given
1,15 million pounds basketball was
1,given 15 million pounds basketball
1,was given 15 million pounds
1,rugby league was given 15
1,league was given 15
1,basketball was given nothing
1,pounds basketball was given
1,million pounds basketball was
1,15 million pounds basketball
1,given 15 million pounds
1,was given 15 million
1,detrimental to basketball in the
1,to basketball in the uk
1,weddings take
1,be increased
1,and many others believe
1,myself and many others
1,should be increased
1,ceremonies should be
1,wedding ceremonies should
1,at wedding ceremonies
1,authorised at wedding
1,guests authorised at
1,of guests authorised
1,maximum number of
1,the maximum number
1,believe the maximum
1,others believe the
1,many others believe
1,and many others
1,many others believe the
1,others believe the maximum
1,believe the maximum number
1,ceremonies should be increased
1,the maximum number of guests
1,believe the maximum number of
1,others believe the maximum number
1,many others believe the maximum
1,and many others believe the
1,myself and many others believe
1,wedding ceremonies should be
1,the maximum number of
1,at wedding ceremonies should
1,authorised at wedding ceremonies
1,guests authorised at wedding
1,of guests authorised at
1,number of guests authorised
1,maximum number of guests
1,myself and many
1,ceremonies should
1,take months
1,wedding ceremonies
1,take months and even
1,weddings take months and
1,of intricate planning
1,years of intricate
1,even years of
1,and even years
1,months and even
1,take months and
1,weddings take months
1,intricate planning
1,of intricate
1,years of
1,even years
1,and even
1,months and
1,months and even years
1,and even years of
1,even years of intricate
1,many others
1,at wedding
1,authorised at
1,guests authorised
1,maximum number
1,the maximum
1,others believe
1,and many
1,years of intricate planning
1,myself and
1,even years of intricate planning
1,and even years of intricate
1,months and even years of
1,take months and even years
1,weddings take months and even
1,offer all
1,all sports
1,sports to
1,us help all of
1,all of us
1,help all of
1,us help all
1,help us help
1,all of
1,help all
1,us help
1,my girlfriend lives in illinois
1,girlfriend lives in illinois
1,my girlfriend lives in
1,lives in illinois
1,girlfriend lives in
1,my girlfriend lives
1,in illinois
1,lives in
1,help us help all
1,help all of us
1,cohabiting couples
1,help us help all of
1,england non
1,the first step in negotiations
1,take the first step in
1,first step in negotiations
1,the first step in
1,take the first step
1,step in negotiations
1,first step in
1,the first step
1,take the first
1,in negotiations
1,step in
1,first step
1,take the
1,us help all of us
1,girlfriend lives
1,my girlfriend
1,aid those suffering because #loveisnottourism
1,to aid those suffering because
1,as a uk citizen
1,suffering because #loveisnottourism
1,those suffering because
1,aid those suffering
1,to aid those
1,government to aid
1,my government to
1,implore my government
1,i implore my
1,citizen i implore
1,uk citizen i
1,a uk citizen
1,as a uk
1,because #loveisnottourism
1,suffering because
1,a uk citizen i
1,uk citizen i implore
1,citizen i implore my
1,a uk citizen i implore
1,government to aid those suffering
1,my government to aid those
1,implore my government to aid
1,i implore my government to
1,citizen i implore my government
1,uk citizen i implore my
1,as a uk citizen i
1,i implore my government
1,those suffering because #loveisnottourism
1,aid those suffering because
1,to aid those suffering
1,government to aid those
1,my government to aid
1,implore my government to
1,non cohabiting
1,couples who
1,aid those
1,couples who have been
1,non cohabiting couples who
1,england non cohabiting couples
1,in england non cohabiting
1,couple lives alone
1,the couple lives
1,of the couple
1,member of the
1,one member of
1,unless one member
1,months unless one
1,four months unless
1,for four months
1,hug for four
1,a hug for
1,other a hug
1,cohabiting couples who have
1,who have been following
1,who have
1,have been following lockdown
1,four months unless one
1,for four months unless
1,hug for four months
1,a hug for four
1,other a hug for
1,each other a hug
1,give each other a
1,to give each other
1,unable to give each
1,been unable to give
1,have been unable to
1,guidance have been unable
1,lockdown guidance have been
1,following lockdown guidance have
1,been following lockdown guidance
1,each other a
1,give each other
1,to give each
1,unable to give
1,unless one
1,months unless
1,four months
1,for four
1,hug for
1,a hug
1,other a
1,each other
1,give each
1,unable to
1,been unable
1,guidance have
1,lockdown guidance
1,following lockdown
1,been following
1,one member
1,member of
1,the couple
1,have been following
1,been unable to
1,have been unable
1,guidance have been
1,lockdown guidance have
1,following lockdown guidance
1,been following lockdown
1,who have been
1,couple lives
1,couples who have
1,cohabiting couples who
1,non cohabiting couples
1,england non cohabiting
1,in england non
1,lives alone
1,those suffering
1,to aid
1,details family partners
1,taking a massive
1,this is taking
1,both countries
1,of both
1,citizens of
1,of citizens
1,health of
1,mental health
1,the mental
1,toll on
1,massive toll
1,a massive
1,taking a
1,is taking
1,been separated for too long
1,have been separated for too
1,is taking a
1,a massive toll
1,mental health of citizens
1,massive toll on
1,on the mental health
1,toll on the mental
1,massive toll on the
1,a massive toll on
1,taking a massive toll
1,is taking a massive
1,this is taking a
1,of both countries
1,citizens of both
1,of citizens of
1,health of citizens
1,mental health of
1,the mental health
1,on the mental
1,toll on the
1,married have been separated for
1,not married have been separated
1,are not married have been
1,who are not married have
1,family partners and loved
1,details family partners and
1,additional details family partners
1,for too long
1,separated for too
1,been separated for
1,have been separated
1,married have been
1,not married have
1,are not married
1,who are not
1,ones who are
1,loved ones who
1,and loved ones
1,partners and loved
1,partners and loved ones
1,and loved ones who
1,loved ones who are
1,additional details family partners and
1,ones who are not married
1,loved ones who are not
1,and loved ones who are
1,partners and loved ones who
1,family partners and loved ones
1,details family partners and loved
1,separated for too long
1,ones who are not
1,been separated for too
1,have been separated for
1,married have been separated
1,not married have been
1,are not married have
1,who are not married
1,the mental health of
1,health of citizens of
1,my government
1,needed as protections can
1,no longer needed as
1,is no longer needed
1,ban is no longer
1,the ban is no
1,believe the ban is
1,we believe the ban
1,can reduce risk
1,protections can reduce
1,as protections can
1,needed as protections
1,longer needed as
1,no longer needed
1,is no longer
1,ban is no
1,the ban is
1,longer needed as protections
1,as protections can reduce
1,of citizens of both
1,protections can reduce risk
1,implore my
1,i implore
1,citizen i
1,uk citizen
1,a uk
1,as a
1,as protections can reduce risk
1,needed as protections can reduce
1,longer needed as protections can
1,no longer needed as protections
1,is no longer needed as
1,ban is no longer needed
1,the ban is no longer
1,believe the ban is no
1,we believe the ban is
1,believe the ban
1,we believe the
1,reduce risk
1,can reduce
1,be taken
1,needs to
1,action needs
1,of citizens of both countries
1,health of citizens of both
1,mental health of citizens of
1,the mental health of citizens
1,on the mental health of
1,toll on the mental health
1,massive toll on the mental
1,a massive toll on the
1,taking a massive toll on
1,is taking a massive toll
1,this is taking a massive
1,citizens of both countries
1,taken now
1,action needs to
1,needs to be
1,ban is
1,protections can
1,as protections
1,needed as
1,longer needed
1,no longer
1,is no
1,the ban
1,to be taken
1,needs to be taken now
1,action needs to be taken
1,to be taken now
1,needs to be taken
1,action needs to be
1,be taken now
1,months unless one member
1,unless one member of
1,one member of the
1,is not possible for
1,in together is not
1,moving in together is
1,couples moving in together
1,many couples moving in
1,for many couples moving
1,or moral reasons
1,financial or moral
1,practical financial or
1,for practical financial
1,possible for practical
1,not possible for
1,is not possible
1,together is not
1,in together is
1,moving in together
1,together is not possible
1,not possible for practical
1,rules are
1,possible for practical financial
1,if lockdown
1,practical financial or moral reasons
1,for practical financial or moral
1,possible for practical financial or
1,not possible for practical financial
1,is not possible for practical
1,together is not possible for
1,in together is not possible
1,moving in together is not
1,couples moving in together is
1,many couples moving in together
1,for many couples moving in
1,financial or moral reasons
1,practical financial or moral
1,for practical financial or
1,couples moving in
1,many couples moving
1,for many couples
1,moral reasons
1,the strength of their relationship
1,test the strength of their
1,to test the strength of
1,advised to test the strength
1,were advised to test the
1,couples were advised to test
1,lockdown couples were advised to
1,of lockdown couples were advised
1,beginning of lockdown couples were
1,the beginning of lockdown couples
1,at the beginning of lockdown
1,details at the beginning of
1,additional details at the beginning
1,in or split up
1,move in or split
1,strength of their relationship and
1,of their relationship and either
1,their relationship and either move
1,together is
1,or moral
1,financial or
1,practical financial
1,for practical
1,possible for
1,not possible
1,in together
1,relationship and either move in
1,couples moving
1,many couples
1,for many
1,move in or split up
1,either move in or split
1,and either move in or
1,lockdown rules
1,are to
1,member of the couple
1,those whose
1,fair for
1,it fair
1,is it
1,nor is
1,followed without damaging key relationships
1,be followed without damaging key
1,to be followed without damaging
1,able to be followed without
1,be able to be followed
1,to be able to be
1,they need to be able
1,effective they need to be
1,be effective they need to
1,to be effective they need
1,are to be effective they
1,for those
1,whose conscience
1,be effective
1,conscience is
1,only comfortable following
1,is only comfortable
1,conscience is only
1,whose conscience is
1,those whose conscience
1,for those whose
1,fair for those
1,it fair for
1,is it fair
1,nor is it
1,government guidance
1,following government
1,comfortable following
1,only comfortable
1,is only
1,rules are to be effective
1,lockdown rules are to be
1,if lockdown rules are to
1,without damaging key relationships
1,they need to
1,effective they need
1,be effective they
1,to be effective
1,are to be
1,rules are to
1,lockdown rules are
1,if lockdown rules
1,key relationships
1,damaging key
1,without damaging
1,followed without
1,be followed
1,they need
1,effective they
1,able to be
1,to be followed
1,be followed without
1,effective they need to
1,followed without damaging key
1,be followed without damaging
1,to be followed without
1,able to be followed
1,be able to be
1,they need to be
1,be effective they need
1,followed without damaging
1,to be effective they
1,rules are to be
1,lockdown rules are to
1,if lockdown rules are
1,damaging key relationships
1,without damaging key
1,either move in or
1,and either move in
1,relationship and either move
1,and offers little
1,psychological cost and
1,and psychological cost
1,emotional and psychological
1,heavy emotional and
1,carries heavy emotional
1,practical carries heavy
1,not practical carries
1,is not practical
1,easing stops
1,lockdown easing
1,as lockdown
1,hope as
1,little hope
1,offers little
1,and offers
1,cost and offers
1,offers little hope
1,their relationship and either
1,little hope as
1,offers little hope as
1,and offers little hope
1,cost and offers little
1,psychological cost and offers
1,and psychological cost and
1,emotional and psychological cost
1,heavy emotional and psychological
1,carries heavy emotional and
1,practical carries heavy emotional
1,not practical carries heavy
1,is not practical carries
1,this is not practical
1,lockdown easing stops
1,as lockdown easing
1,hope as lockdown
1,cost and
1,psychological cost
1,and psychological
1,emotional and
1,been unable to give each
1,have been unable to give
1,guidance have been unable to
1,lockdown guidance have been unable
1,following lockdown guidance have been
1,been following lockdown guidance have
1,have been following lockdown guidance
1,who have been following lockdown
1,couples who have been following
1,cohabiting couples who have been
1,non cohabiting couples who have
1,england non cohabiting couples who
1,in england non cohabiting couples
1,the couple lives alone
1,of the couple lives
1,unable to give each other
1,to give each other a
1,give each other a hug
1,one member of the couple
1,heavy emotional
1,carries heavy
1,practical carries
1,not practical
1,of the couple lives alone
1,member of the couple lives
1,unless one member of the
1,each other a hug for
1,months unless one member of
1,four months unless one member
1,for four months unless one
1,hug for four months unless
1,a hug for four months
1,other a hug for four
1,little hope as lockdown
1,hope as lockdown easing
1,as lockdown easing stops
1,at the beginning
1,either move in
1,and either move
1,relationship and either
1,their relationship and
1,of their relationship
1,strength of their
1,the strength of
1,test the strength
1,to test the
1,advised to test
1,were advised to
1,couples were advised
1,lockdown couples were
1,of lockdown couples
1,beginning of lockdown
1,move in or
1,in or split
1,or split up
1,were advised to test
1,of their relationship and
1,strength of their relationship
1,the strength of their
1,test the strength of
1,to test the strength
1,advised to test the
1,couples were advised to
1,additional details at the
1,lockdown couples were advised
1,of lockdown couples were
1,beginning of lockdown couples
1,the beginning of lockdown
1,at the beginning of
1,details at the beginning
1,the beginning of
1,details at the
1,this is not practical carries
1,additional details at
1,the beginning
1,details at
1,hope as lockdown easing stops
1,little hope as lockdown easing
1,offers little hope as lockdown
1,and offers little hope as
1,cost and offers little hope
1,psychological cost and offers little
1,and psychological cost and offers
1,emotional and psychological cost and
1,heavy emotional and psychological cost
1,carries heavy emotional and psychological
1,practical carries heavy emotional and
1,not practical carries heavy emotional
1,is not practical carries heavy
1,beginning of
1,of lockdown
1,lockdown couples
1,relationship and
1,split up
1,or split
1,in or
1,move in
1,either move
1,and either
1,their relationship
1,couples were
1,strength of
1,the strength
1,test the
1,to test
1,advised to
1,were advised
1,family partners and
1,additional details family
1,to all
1,are made
1,details many
1,tackle sexism and increase participation
1,help tackle sexism and increase
1,should help tackle sexism and
1,this should help tackle sexism
1,sexism and increase participation
1,tackle sexism and increase
1,help tackle sexism and
1,should help tackle sexism
1,this should help tackle
1,and increase participation
1,sexism and increase
1,tackle sexism and
1,help tackle sexism
1,should help tackle
1,many students
1,made to
1,just because
1,to feel
1,do a
1,forced to
1,when forced
1,selves when
1,true selves
1,their true
1,express their
1,cannot express
1,sport and
1,school sport
1,in school
1,place in
1,of place
1,out of
1,feel out
1,this should help
1,increase participation
1,and increase
1,sexism and
1,a sport that they feel
1,take a sport that they
1,to take a sport that
1,opportunity to take a sport
1,the opportunity to take a
1,get the opportunity to take
1,they get the opportunity to
1,so they get the opportunity
1,children so they get the
1,all children so they get
1,to all children so they
1,sports to all children so
1,all sports to all children
1,offer all sports to all
1,to offer all sports to
1,sport that they feel comfortable
1,that they feel comfortable with
1,they feel comfortable with rather
1,take certain sports because of
1,tackle sexism
1,help tackle
1,should help
1,this should
1,sports because of their gender
1,certain sports because of their
1,to take certain sports because
1,feel comfortable with rather than
1,expected to take certain sports
1,being expected to take certain
1,than being expected to take
1,rather than being expected to
1,with rather than being expected
1,comfortable with rather than being
1,sport just
1,additional details many
1,require schools to offer all
1,details many students are made
1,just because of their
1,sport just because of
1,a sport just because
1,do a sport just
1,to do a sport
1,forced to do a
1,when forced to do
1,selves when forced to
1,true selves when forced
1,their true selves when
1,express their true selves
1,cannot express their true
1,and cannot express their
1,sport and cannot express
1,school sport and cannot
1,additional details many students are
1,many students are made to
1,details many students
1,students are made to feel
1,true selves when forced to
1,their true selves when forced
1,express their true selves when
1,cannot express their true selves
1,and cannot express their true
1,sport and cannot express their
1,school sport and cannot express
1,in school sport and cannot
1,place in school sport and
1,of place in school sport
1,out of place in school
1,feel out of place in
1,to feel out of place
1,made to feel out of
1,are made to feel out
1,in school sport and
1,place in school sport
1,of place in school
1,out of place in
1,express their true
1,cannot express their
1,and cannot express
1,sport and cannot
1,school sport and
1,in school sport
1,place in school
1,of place in
1,out of place
1,feel out of
1,to feel out
1,made to feel
1,are made to
1,students are made
1,many students are
1,their true selves
1,true selves when
1,selves when forced
1,details many students are
1,feel out of place
1,to feel out of
1,made to feel out
1,are made to feel
1,students are made to
1,many students are made
1,additional details many students
1,when forced to
1,just because of
1,sport just because
1,a sport just
1,do a sport
1,to do a
1,forced to do
1,schools to offer all sports
1,should require schools to offer
1,for too
1,get the opportunity
1,so they get
1,children so they
1,all children so
1,to all children
1,sports to all
1,all sports to
1,offer all sports
1,to offer all
1,schools to offer
1,require schools to
1,should require schools
1,government should require
1,us the government
1,help us the
1,please help us
1,they get the
1,the opportunity to
1,sports because of
1,opportunity to take
1,take certain sports
1,to take certain
1,expected to take
1,being expected to
1,than being expected
1,rather than being
1,with rather than
1,comfortable with rather
1,feel comfortable with
1,they feel comfortable
1,that they feel
1,sport that they
1,a sport that
1,take a sport
1,to take a
1,close please help
1,will close please
1,us will close
1,of us will
1,rather than
1,with rather
1,comfortable with
1,feel comfortable
1,they feel
1,that they
1,sport that
1,take a
1,opportunity to
1,the opportunity
1,get the
1,they get
1,so they
1,children so
1,all children
1,than being
1,being expected
1,expected to
1,and cannot pay
1,many of us
1,so many of
1,october so many
1,after october so
1,pay after october
1,cannot pay after
1,wages and cannot
1,take certain
1,up wages and
1,top up wages
1,cannot top up
1,we cannot top
1,sports because
1,certain sports
1,certain sports because
1,we cannot top up
1,government should require schools to
1,top up wages and cannot
1,we cannot top up wages
1,sports because of their
1,certain sports because of
1,take certain sports because
1,to take certain sports
1,expected to take certain
1,being expected to take
1,than being expected to
1,rather than being expected
1,with rather than being
1,comfortable with rather than
1,feel comfortable with rather
1,they feel comfortable with
1,that they feel comfortable
1,sport that they feel
1,cannot top up wages and
1,up wages and cannot pay
1,cannot top up wages
1,wages and cannot pay after
1,the government should require schools
1,us the government should require
1,help us the government should
1,please help us the government
1,close please help us the
1,will close please help us
1,us will close please help
1,of us will close please
1,many of us will close
1,so many of us will
1,october so many of us
1,after october so many of
1,pay after october so many
1,cannot pay after october so
1,and cannot pay after october
1,a sport that they
1,take a sport that
1,to take a sport
1,opportunity to take a
1,please help us the
1,close please help us
1,will close please help
1,us will close please
1,of us will close
1,many of us will
1,so many of us
1,october so many of
1,after october so many
1,pay after october so
1,cannot pay after october
1,and cannot pay after
1,wages and cannot pay
1,up wages and cannot
1,top up wages and
1,help us the government
1,us the government should
1,the government should require
1,to all children so
1,the opportunity to take
1,get the opportunity to
1,they get the opportunity
1,so they get the
1,children so they get
1,all children so they
1,sports to all children
1,government should require schools
1,all sports to all
1,offer all sports to
1,to offer all sports
1,schools to offer all
1,require schools to offer
1,should require schools to
1,selves when forced to do
1,when forced to do a
1,forced to do a sport
1,as test
1,protective measures
1,with protective
1,india with
1,with india
1,have with
1,they have
1,as they
1,countries as
1,two countries
1,our two
1,between our
1,travel between
1,enable travel
1,to enable
1,usa to
1,measures such
1,test on
1,they have with
1,on arrival
1,countries as they
1,two countries as
1,our two countries
1,between our two
1,travel between our
1,enable travel between
1,to enable travel
1,usa to enable
1,the usa to
1,with the usa
1,work with the
1,should work with
1,government should work
1,and departure
1,arrival and
1,with the
1,work with
1,should work
1,we the people require action
1,usa imposed upon the uk
1,the usa imposed upon the
1,ban the usa imposed upon
1,travel ban the usa imposed
1,current travel ban the usa
1,the current travel ban the
1,long without any update
1,too long without any
1,far too long without
1,on far too long
1,gone on far too
1,has gone on far
1,uk has gone on
1,the uk has gone
1,upon the uk has
1,imposed upon the uk has
1,upon the uk has gone
1,the uk has gone on
1,people require
1,the people require action
1,we the people require
1,people require action
1,the people require
1,we the people
1,require action
1,the people
1,uk has gone on far
1,we the
1,too long without any update
1,far too long without any
1,on far too long without
1,gone on far too long
1,has gone on far too
1,as they have
1,have with india
1,to do a sport just
1,india with protective measures such
1,have with india with protective
1,they have with india with
1,as they have with india
1,countries as they have with
1,two countries as they have
1,our two countries as they
1,between our two countries as
1,travel between our two countries
1,enable travel between our two
1,to enable travel between our
1,usa to enable travel between
1,the usa to enable travel
1,with the usa to enable
1,work with the usa to
1,should work with the usa
1,with india with protective measures
1,with protective measures such as
1,with india with
1,protective measures such as test
1,separated for
1,been separated
1,married have
1,not married
1,who are
1,ones who
1,loved ones
1,and loved
1,partners and
1,family partners
1,details family
1,test on arrival and departure
1,as test on arrival and
1,such as test on arrival
1,measures such as test on
1,government should work with the
1,the government should work with
1,on arrival and departure
1,test on arrival and
1,the usa to enable
1,with the usa to
1,work with the usa
1,should work with the
1,government should work with
1,the government should work
1,arrival and departure
1,on arrival and
1,test on arrival
1,as test on
1,such as test
1,measures such as
1,protective measures such
1,with protective measures
1,india with protective
1,usa to enable travel
1,to enable travel between
1,enable travel between our
1,with india with protective
1,as test on arrival
1,such as test on
1,measures such as test
1,protective measures such as
1,with protective measures such
1,india with protective measures
1,have with india with
1,travel between our two
1,they have with india
1,as they have with
1,countries as they have
1,two countries as they
1,our two countries as
1,between our two countries
1,imposed upon the uk
1,usa imposed upon the
1,the usa imposed upon
1,gender which can knock
1,by their gender which
1,defined by their gender
1,are defined by their
1,students are defined by
1,one students are defined
1,day one students are
1,from day one students
1,as from day one
1,inequality as from day
1,causes inequality as from
1,also causes inequality as
1,it also causes inequality
1,peoples self confidence
1,some peoples self
1,knock some peoples
1,their gender which can
1,which can knock some
1,ban the usa imposed
1,can knock some peoples
1,their gender which can knock
1,by their gender which can
1,defined by their gender which
1,are defined by their gender
1,students are defined by their
1,one students are defined by
1,day one students are defined
1,from day one students are
1,as from day one students
1,inequality as from day one
1,causes inequality as from day
1,also causes inequality as from
1,it also causes inequality as
1,some peoples self confidence
1,knock some peoples self
1,can knock some
1,which can knock
1,gender which can
1,their gender which
1,gender which
1,defined by
1,are defined
1,one students
1,day one
1,from day
1,as from
1,inequality as
1,causes inequality
1,also causes
1,it also
1,just because of their gender
1,sport just because of their
1,a sport just because of
1,do a sport just because
1,which can
1,can knock
1,knock some
1,from day one
1,by their gender
1,defined by their
1,are defined by
1,students are defined
1,one students are
1,day one students
1,as from day
1,some peoples
1,inequality as from
1,causes inequality as
1,also causes inequality
1,it also causes
1,self confidence
1,peoples self
1,gender which can knock some
1,which can knock some peoples
1,can knock some peoples self
1,and should not be allowed
1,current travel ban
1,the current travel
1,any update
1,without any
1,long without
1,far too
1,on far
1,gone on
1,has gone
1,uk has
1,upon the
1,imposed upon
1,usa imposed
1,ban the
1,travel ban
1,travel ban the
1,ban the usa
1,the usa imposed
1,far too long
1,travel ban the usa
1,current travel ban the
1,the current travel ban
1,without any update
1,long without any
1,too long without
1,on far too
1,usa imposed upon
1,gone on far
1,has gone on
1,uk has gone
1,the uk has
1,upon the uk
1,imposed upon the
1,current travel
1,happens and should not be
1,knock some peoples self confidence
1,still happens and should not
1,still happens and
1,this still happens
1,that this still
1,archaic that this
1,is archaic that
1,it is archaic
1,be allowed
1,not be
1,and should
1,happens and
1,still happens
1,this still
1,that this
1,archaic that
1,is archaic
1,happens and should
1,and should not
1,should not be
1,and should not be
1,this still happens and should
1,that this still happens and
1,archaic that this still happens
1,is archaic that this still
1,it is archaic that this
1,should not be allowed
1,happens and should not
1,not be allowed
1,still happens and should
1,this still happens and
1,that this still happens
1,archaic that this still
1,is archaic that this
1,it is archaic that
1,we all need this compensation
