Frequency,Phrase
1,details the social care sector
1,additional details the social care
1,under increasing financial pressure
1,operating under increasing financial
1,is operating under increasing
1,and is operating under
1,system and is operating
1,supporting the over stretched healthcare
1,over stretched healthcare system and
1,proof our
1,a viable
1,to future
1,operate in
1,providers to
1,for providers
1,model for
1,financial model
1,viable financial
1,borough additional details
1,stretched healthcare system and is
1,create a
1,petition aims
1,operating under increasing financial pressure
1,is operating under increasing financial
1,and is operating under increasing
1,system and is operating under
1,healthcare system and is operating
1,healthcare system and is
1,stretched healthcare system and
1,over stretched healthcare system
1,a vital role
1,stretched healthcare system
1,over stretched healthcare
1,the over stretched
1,supporting the over
1,in supporting the
1,role in supporting
1,to encourage investment and tourism
1,plays a vital
1,the over stretched healthcare
1,sector plays a
1,care sector plays
1,social care sector
1,the social care
1,details the social
1,financial pressure
1,increasing financial
1,healthcare system and
1,system and is
1,and is operating
1,is operating under
1,supporting the over stretched
1,in supporting the over
1,role in supporting the
1,vital role in supporting
1,a vital role in
1,plays a vital role
1,sector plays a vital
1,care sector plays a
1,social care sector plays
1,the social care sector
1,details the social care
1,additional details the social
1,increasing financial pressure
1,under increasing financial
1,operating under increasing
1,future proof
1,our sector
1,exploitative trials without risking
1,domiciliary care care
1,aims to create a
1,petition aims to create
1,this petition aims to
1,and community settings
1,home and community
1,care home and
1,care care home
1,in domiciliary care
1,create a viable financial
1,services in domiciliary
1,vital services in
1,our vital services
1,provide our vital
1,to provide our
1,continue to provide
1,can continue to
1,to create a viable
1,a viable financial model
1,sector so
1,will help to future
1,so that we can
1,sector so that we
1,our sector so that
1,proof our sector so
1,future proof our sector
1,to future proof our
1,help to future proof
1,that will help to
1,viable financial model for
1,in that will help
1,operate in that will
1,to operate in that
1,providers to operate in
1,for providers to operate
1,model for providers to
1,financial model for providers
1,we can continue
1,that we can
1,so that we
1,in domiciliary
1,this petition aims
1,community settings
1,and community
1,home and
1,care home
1,care care
1,domiciliary care
1,services in
1,sector so that
1,vital services
1,our vital
1,forward suggestions to the
1,provide our
1,to provide
1,can continue
1,we can
1,petition aims to
1,aims to create
1,to create a
1,create a viable
1,our sector so
1,proof our sector
1,future proof our
1,to future proof
1,help to future
1,that will help
1,in that will
1,operate in that
1,to operate in
1,providers to operate
1,for providers to
1,model for providers
1,financial model for
1,viable financial model
1,a viable financial
1,under increasing
1,operating under
1,is operating
1,not charge vat on
1,means that we do not
1,this means that we do
1,to the most vulnerable
1,services to the most
1,on services to the
1,vat on services to
1,charge vat on services
1,do not charge vat
1,we do not charge vat
1,we do not charge
1,that we do not
1,means that we do
1,this means that we
1,the most vulnerable
1,to the most
1,services to the
1,that we do not charge
1,do not charge vat on
1,system and
1,rules mean
1,current vat rules
1,however current vat
1,business expenses
1,on business
1,reclaim vat
1,cannot reclaim
1,mean we
1,vat rules
1,not charge vat on services
1,current vat
1,however current
1,services to the most vulnerable
1,on services to the most
1,suggestions to the chancellor
1,vat on services to the
1,charge vat on services to
1,on services to
1,vat on services
1,charge vat on
1,exempt from vat
1,care companies are exempt
1,social care companies are
1,regulated social care companies
1,by regulated social care
1,provided by regulated social
1,services provided by regulated
1,welfare services provided by
1,are exempt from
1,not charge vat
1,companies are exempt
1,care companies are
1,social care companies
1,regulated social care
1,by regulated social
1,provided by regulated
1,services provided by
1,companies are exempt from
1,are exempt from vat
1,welfare services provided by regulated
1,services provided by regulated social
1,do not charge
1,that we do
1,means that we
1,this means that
1,on services
1,charge vat
1,not charge
1,means that
1,this means
1,companies are exempt from vat
1,care companies are exempt from
1,social care companies are exempt
1,regulated social care companies are
1,by regulated social care companies
1,provided by regulated social care
1,vat rules mean
1,rules mean we
1,mean we cannot
1,review so the sector
1,are seeking a review so
1,we are seeking a review
1,zero rated for vat
1,becomes zero rated for
1,sector becomes zero rated
1,the sector becomes zero
1,so the sector becomes
1,a review so the
1,so the sector
1,seeking a review so
1,are seeking a review
1,we are seeking a
1,rated for vat
1,zero rated for
1,becomes zero rated
1,sector becomes zero
1,seeking a review so the
1,a review so the sector
1,review so the sector becomes
1,so the sector becomes zero
1,healthcare system
1,stretched healthcare
1,over stretched
1,supporting the
1,in supporting
1,role in
1,vital role
1,a vital
1,plays a
1,sector plays
1,care sector
1,the social
1,becomes zero rated for vat
1,sector becomes zero rated for
1,the sector becomes zero rated
1,the sector becomes
1,review so the
1,we cannot reclaim
1,mean we cannot reclaim
1,vat rules mean we cannot
1,current vat rules mean we
1,however current vat rules mean
1,vat on business expenses
1,reclaim vat on business
1,cannot reclaim vat on
1,we cannot reclaim vat
1,rules mean we cannot
1,a review so
1,vat rules mean we
1,current vat rules mean
1,however current vat rules
1,on business expenses
1,vat on business
1,reclaim vat on
1,cannot reclaim vat
1,rules mean we cannot reclaim
1,mean we cannot reclaim vat
1,we cannot reclaim vat on
1,cannot reclaim vat on business
1,seeking a review
1,are seeking a
1,we are seeking
1,for vat
1,rated for
1,zero rated
1,becomes zero
1,sector becomes
1,the sector
1,so the
1,review so
1,a review
1,seeking a
1,are seeking
1,reclaim vat on business expenses
1,that we can continue
1,we can continue to
1,can continue to provide
1,jobs and the
1,afford to work
1,them cannot afford
1,for them cannot
1,applying for them
1,people applying for
1,the people applying
1,and the people
1,wage jobs and
1,for free but
1,minimum wage jobs
1,for minimum wage
1,are for minimum
1,trials are for
1,unpaid trials are
1,often unpaid trials
1,other option
1,work for free
1,free but may
1,take advantage of vulnerable
1,minimum wage jobs and
1,for them cannot afford
1,applying for them cannot
1,people applying for them
1,the people applying for
1,and the people applying
1,jobs and the people
1,wage jobs and the
1,for minimum wage jobs
1,but may have
1,are for minimum wage
1,trials are for minimum
1,unpaid trials are for
1,often unpaid trials are
1,no other option
1,have no other
1,may have no
1,no other
1,but may
1,free but
1,open to exploitation as they
1,used by unscrupulous employers to
1,be used by unscrupulous employers
1,can be used by unscrupulous
1,they can be used by
1,as they can be used
1,exploitation as they can be
1,to exploitation as they can
1,are open to exploitation as
1,for free
1,shifts are open to exploitation
1,trial shifts are open to
1,unpaid trial shifts are open
1,looking for a job
1,people looking for a
1,vulnerable people looking for
1,of vulnerable people looking
1,by unscrupulous employers to take
1,unscrupulous employers to take advantage
1,employers to take advantage of
1,to take advantage of vulnerable
1,them cannot
1,applying for
1,people applying
1,jobs and
1,wage jobs
1,for minimum
1,are for
1,trials are
1,unpaid trials
1,often unpaid
1,people looking for a job
1,vulnerable people looking for a
1,of vulnerable people looking for
1,advantage of vulnerable people looking
1,take advantage of vulnerable people
1,them cannot afford to
1,cannot afford to work
1,afford to work for
1,employees might feel
1,to these exploitative
1,no to these
1,say no to
1,cant say no
1,they cant say
1,though they cant
1,might feel as
1,potential employees might
1,these exploitative
1,details potential employees
1,additional details potential
1,future livelihood
1,their future
1,risking their
1,without risking
1,trials without
1,these exploitative trials
1,exploitative trials without
1,trials without risking
1,without risking their
1,these exploitative trials without
1,to these exploitative trials
1,no to these exploitative
1,say no to these
1,cant say no to
1,they cant say no
1,though they cant say
1,as though they cant
1,might feel as though
1,employees might feel as
1,potential employees might feel
1,details potential employees might
1,additional details potential employees
1,their future livelihood
1,risking their future
1,exploitative trials
1,to these
1,to work for free
1,trials are for minimum wage
1,the people applying for them
1,and the people applying for
1,jobs and the people applying
1,wage jobs and the people
1,minimum wage jobs and the
1,for minimum wage jobs and
1,are for minimum wage jobs
1,unpaid trials are for minimum
1,no to
1,often unpaid trials are for
1,have no other option
1,may have no other
1,but may have no
1,free but may have
1,for free but may
1,work for free but
1,people applying for them cannot
1,applying for them cannot afford
1,for them cannot afford to
1,them cannot afford to work
1,say no
1,cant say
1,they cant
1,might feel
1,employees might
1,potential employees
1,details potential
1,may have no other option
1,but may have no other
1,free but may have no
1,for free but may have
1,work for free but may
1,to work for free but
1,afford to work for free
1,cannot afford to work for
1,advantage of vulnerable people
1,to take advantage of
1,continue to provide our
1,are committed
1,into their
1,back into
1,savings back
1,vat savings
1,reinvesting vat
1,to reinvesting
1,committed to
1,providers are
1,businesses to
1,care home and community settings
1,care care home and community
1,domiciliary care care home and
1,in domiciliary care care home
1,services in domiciliary care care
1,vital services in domiciliary care
1,our vital services in domiciliary
1,their businesses
1,to benefit
1,employers to take advantage
1,savings back into
1,clients and carers
1,benefit clients and
1,to benefit clients
1,businesses to benefit
1,their businesses to
1,into their businesses
1,back into their
1,vat savings back
1,benefit clients
1,reinvesting vat savings
1,to reinvesting vat
1,committed to reinvesting
1,are committed to
1,providers are committed
1,and carers
1,clients and
1,provide our vital services in
1,to provide our vital services
1,continue to provide our vital
1,care home and community
1,a viable financial model for
1,create a viable financial model
1,to create a viable financial
1,aims to create a viable
1,petition aims to create a
1,this petition aims to create
1,home and community settings
1,care care home and
1,can continue to provide our
1,domiciliary care care home
1,in domiciliary care care
1,services in domiciliary care
1,vital services in domiciliary
1,our vital services in
1,provide our vital services
1,to provide our vital
1,viable financial model for providers
1,financial model for providers to
1,model for providers to operate
1,for providers to operate in
1,we can continue to provide
1,that we can continue to
1,so that we can continue
1,sector so that we can
1,our sector so that we
1,proof our sector so that
1,future proof our sector so
1,to future proof our sector
1,help to future proof our
1,will help to future proof
1,that will help to future
1,in that will help to
1,operate in that will help
1,to operate in that will
1,providers to operate in that
1,providers are committed to
1,are committed to reinvesting
1,committed to reinvesting vat
1,can be used
1,take advantage of
1,to take advantage
1,employers to take
1,unscrupulous employers to
1,by unscrupulous employers
1,used by unscrupulous
1,be used by
1,they can be
1,looking for
1,as they can
1,exploitation as they
1,to exploitation as
1,open to exploitation
1,are open to
1,shifts are open
1,trial shifts are
1,advantage of vulnerable
1,of vulnerable people
1,vulnerable people looking
1,people looking for
1,unscrupulous employers to take
1,by unscrupulous employers to
1,used by unscrupulous employers
1,be used by unscrupulous
1,can be used by
1,they can be used
1,as they can be
1,exploitation as they can
1,to exploitation as they
1,open to exploitation as
1,are open to exploitation
1,shifts are open to
1,trial shifts are open
1,unpaid trial shifts are
1,looking for a
1,unpaid trial shifts
1,people looking
1,to reinvesting vat savings
1,benefit clients and carers
1,savings back into their businesses
1,vat savings back into their
1,reinvesting vat savings back into
1,to reinvesting vat savings back
1,committed to reinvesting vat savings
1,are committed to reinvesting vat
1,providers are committed to reinvesting
1,to benefit clients and
1,of vulnerable
1,businesses to benefit clients
1,their businesses to benefit
1,into their businesses to
1,back into their businesses
1,savings back into their
1,vat savings back into
1,reinvesting vat savings back
1,back into their businesses to
1,into their businesses to benefit
1,their businesses to benefit clients
1,businesses to benefit clients and
1,advantage of
1,take advantage
1,employers to
1,unscrupulous employers
1,by unscrupulous
1,used by
1,be used
1,they can
1,exploitation as
1,to exploitation
1,are open
1,shifts are
1,trial shifts
1,unpaid trial
1,to benefit clients and carers
1,open negotiations on re
1,on re joining the
1,all parties could focus on
1,travel to eastern
1,if metrics of cases
1,to start with
1,africa to start
1,southern africa to
1,and southern africa
1,eastern and southern
1,to eastern and
1,enable travel to
1,of cases per 100k
1,could enable travel
1,this could enable
1,used this could
1,were used this
1,levels were used
1,testing levels were
1,and testing levels
1,metrics of cases per
1,cases per 100k and
1,of cases per 100k and
1,enable travel to eastern
1,if metrics of cases per
1,africa to start with
1,southern africa to start
1,and southern africa to
1,eastern and southern africa
1,to eastern and southern
1,travel to eastern and
1,could enable travel to
1,per 100k and testing
1,this could enable travel
1,used this could enable
1,were used this could
1,levels were used this
1,testing levels were used
1,and testing levels were
1,100k and testing levels
1,100k and testing
1,per 100k and
1,cases per 100k
1,metrics used for the rest
1,per 100k
1,cases per
1,metrics of
1,if metrics
1,the rest of the world
1,for the rest of the
1,used for the rest of
1,same metrics used for the
1,minister who can listen
1,the same metrics used for
1,with the same metrics used
1,line with the same metrics
1,in line with the same
1,countries in line with the
1,african countries in line with
1,to african countries in line
1,100k and
1,and testing
1,testing levels
1,who can listen to
1,of cases per
1,metrics of cases
1,if metrics of
1,start with
1,to start
1,africa to
1,southern africa
1,and southern
1,eastern and
1,to eastern
1,enable travel
1,could enable
1,used this
1,were used
1,levels were
1,metrics of cases per 100k
1,cases per 100k and testing
1,and excess
1,relies heavily on international
1,income and 25m jobs
1,£130bn income and 25m
1,for £130bn income and
1,travel for £130bn income
1,international travel for £130bn
1,on international travel for
1,heavily on international travel
1,continent relies heavily on
1,humanitarian the african continent relies
1,african continent relies heavily
1,the african continent relies
1,humanitarian the african continent
1,and 25m jobs
1,income and 25m
1,£130bn income and
1,for £130bn income
1,a minister who can
1,the african continent relies heavily
1,per 100k and testing levels
1,each african
1,10 dependents
1,8 10
1,supports 8
1,typically supports
1,job typically
1,travel job
1,african travel
1,£130bn income and 25m jobs
1,african continent relies heavily on
1,for £130bn income and 25m
1,travel for £130bn income and
1,international travel for £130bn income
1,on international travel for £130bn
1,heavily on international travel for
1,relies heavily on international travel
1,continent relies heavily on international
1,travel for £130bn
1,international travel for
1,on international travel
1,enable travel to eastern and
1,additional details 1
1,details 1
1,southern africa to start with
1,and southern africa to start
1,eastern and southern africa to
1,to eastern and southern africa
1,travel to eastern and southern
1,could enable travel to eastern
1,heavily on international
1,this could enable travel to
1,used this could enable travel
1,were used this could enable
1,levels were used this could
1,testing levels were used this
1,and testing levels were used
1,100k and testing levels were
1,humanitarian the
1,the african
1,african continent
1,continent relies
1,relies heavily on
1,continent relies heavily
1,african continent relies
1,the african continent
1,humanitarian the african
1,25m jobs
1,and 25m
1,income and
1,£130bn income
1,for £130bn
1,travel for
1,international travel
1,on international
1,heavily on
1,relies heavily
1,travel to african countries in
1,for travel to african countries
1,advice for travel to african
1,and excess deaths that
1,risks from covid 19
1,outweigh risks from covid
1,even outweigh risks from
1,could even outweigh risks
1,that could even outweigh
1,deaths that could even
1,excess deaths that could
1,outcomes and excess deaths
1,policies deprived people like our
1,health outcomes and excess
1,poor health outcomes and
1,cause poor health outcomes
1,can cause poor health
1,and can cause poor
1,liberties and can cause
1,civil liberties and can
1,strict policies deprived people like
1,deprived people like our mum
1,and advice for travel to
1,can cause poor health outcomes
1,deaths that could even outweigh
1,excess deaths that could even
1,and excess deaths that could
1,outcomes and excess deaths that
1,health outcomes and excess deaths
1,poor health outcomes and excess
1,cause poor health outcomes and
1,and can cause poor health
1,people like our mum of
1,liberties and can cause poor
1,civil liberties and can cause
1,their civil liberties and can
1,of their civil liberties and
1,mum of their civil liberties
1,our mum of their civil
1,like our mum of their
1,their civil liberties and
1,of their civil liberties
1,mum of their civil
1,people like our
1,liberties and can
1,civil liberties and
1,their civil liberties
1,of their civil
1,mum of their
1,our mum of
1,like our mum
1,deprived people like
1,our mum of their
1,policies deprived people
1,strict policies deprived
1,risks from
1,outweigh risks
1,even outweigh
1,could even
1,that could
1,and can cause
1,can cause poor
1,cause poor health
1,poor health outcomes
1,like our mum of
1,people like our mum
1,deprived people like our
1,policies deprived people like
1,strict policies deprived people
1,risks from covid
1,outweigh risks from
1,even outweigh risks
1,could even outweigh
1,that could even
1,deaths that could
1,excess deaths that
1,and excess deaths
1,outcomes and excess
1,health outcomes and
1,that could even outweigh risks
1,could even outweigh risks from
1,even outweigh risks from covid
1,travel corridor list and
1,to african countries in
1,travel to african countries
1,for travel to african
1,advice for travel to
1,and advice for travel
1,list and advice for
1,corridor list and advice
1,its travel corridor list
1,same metrics used
1,review its travel corridor
1,should review its travel
1,government should review its
1,the government should review
1,of the world
1,for the rest
1,used for the
1,african countries in line
1,countries in line with
1,in line with the
1,line with the same
1,list and advice for travel
1,corridor list and advice for
1,travel corridor list and advice
1,its travel corridor list and
1,review its travel corridor list
1,should review its travel corridor
1,government should review its travel
1,the government should review its
1,rest of the world
1,for the rest of
1,used for the rest
1,metrics used for the
1,same metrics used for
1,the same metrics used
1,with the same metrics
1,metrics used for
1,the same metrics
1,outweigh risks from covid 19
1,for travel
1,same metrics
1,line with
1,in line
1,countries in
1,african countries
1,can listen to concerns
1,to african
1,advice for
1,with the same
1,and advice
1,list and
1,corridor list
1,travel corridor
1,its travel
1,review its
1,should review
1,metrics used
1,used for
1,the world
1,government should review
1,line with the
1,in line with
1,countries in line
1,african countries in
1,to african countries
1,travel to african
1,for travel to
1,advice for travel
1,and advice for
1,list and advice
1,corridor list and
1,travel corridor list
1,its travel corridor
1,review its travel
1,should review its
1,dependents helping
1,helping to
1,support up
1,policy makers on
1,uk is dealing
1,any party
1,chancellor and policy
1,and policy makers
1,than any
1,important than
1,more important
1,as much
1,dealing with two
1,considered as
1,be considered
1,which should
1,challenges which
1,major challenges
1,two major
1,with two
1,is dealing with
1,with two major
1,tour operators travel
1,more important than
1,dealing with two major
1,is dealing with two
1,uk is dealing with
1,the uk is dealing
1,any party politics
1,than any party
1,important than any
1,much more important
1,two major challenges
1,as much more
1,considered as much
1,be considered as
1,should be considered
1,which should be
1,challenges which should
1,major challenges which
1,dealing with
1,makers on our
1,is dealing
1,jobs protect uk jobs
1,travel agents tourist boards
1,operators travel agents tourist
1,tour operators travel agents
1,across tour operators travel
1,jobs across tour operators
1,uk jobs across tour
1,protect uk jobs across
1,uk jobs protect uk
1,airlines marketing and pr companies
1,and pr companies
1,marketing and pr
1,airlines marketing and
1,boards airlines marketing
1,tourist boards airlines
1,agents tourist boards
1,travel agents tourist
1,agents tourist boards airlines
1,tourist boards airlines marketing
1,boards airlines marketing and
1,airlines marketing and pr
1,on our behalf
1,we need a minister
1,boards airlines marketing and pr
1,tourist boards airlines marketing and
1,agents tourist boards airlines marketing
1,travel agents tourist boards airlines
1,operators travel agents tourist boards
1,tour operators travel agents tourist
1,across tour operators travel agents
1,jobs across tour operators travel
1,uk jobs across tour operators
1,protect uk jobs across tour
1,jobs protect uk jobs across
1,uk jobs protect uk jobs
1,marketing and pr companies
1,with two major challenges
1,two major challenges which
1,major challenges which should
1,on covid 19
1,unity a government of
1,national unity a government
1,of national unity a
1,forming a government of
1,by forming a government
1,details by forming a
1,additional details by forming
1,focus on covid
1,by forming a
1,could focus on
1,parties could focus
1,all parties could
1,of all parties
1,government of all
1,unity a government
1,national unity a
1,a government of all
1,government of all parties
1,of all parties could
1,all parties could focus
1,of all parties could focus
1,government of all parties could
1,a government of all parties
1,unity a government of all
1,national unity a government of
1,of national unity a government
1,government of national unity a
1,forming a government of national
1,by forming a government of
1,details by forming a government
1,additional details by forming a
1,on covid 19 and
1,focus on covid 19
1,could focus on covid
1,parties could focus on
1,forming a government
1,details by forming
1,challenges which should be
1,than any party politics
1,major challenges which should be
1,two major challenges which should
1,with two major challenges which
1,dealing with two major challenges
1,is dealing with two major
1,uk is dealing with two
1,the uk is dealing with
1,important than any party
1,additional details by
1,more important than any
1,much more important than
1,as much more important
1,considered as much more
1,be considered as much
1,should be considered as
1,which should be considered
1,challenges which should be considered
1,which should be considered as
1,should be considered as much
1,be considered as much more
1,on covid
1,focus on
1,could focus
1,parties could
1,all parties
1,of all
1,unity a
1,forming a
1,by forming
1,details by
1,important than any party politics
1,more important than any party
1,much more important than any
1,as much more important than
1,considered as much more important
1,operators travel agents
1,across tour operators
1,up to
1,up to 250m people across
1,in africa
1,ground in
1,the ground
1,eyes on
1,more eyes
1,wildlife more
1,to 250m people across africa
1,support up to 250m people
1,should reduce
1,to support up to 250m
1,helping to support up to
1,dependents helping to support up
1,10 dependents helping to support
1,8 10 dependents helping to
1,supports 8 10 dependents helping
1,typically supports 8 10 dependents
1,africa should
1,reduce poaching
1,jobs across tour
1,of animals
1,on the ground
1,eyes on the
1,more eyes on
1,wildlife more eyes
1,bush meat
1,for bush
1,animals for
1,killing of
1,poaching or
1,subsistence killing
1,and subsistence
1,pangolin and
1,and pangolin
1,elephant and
1,rhino elephant
1,or rhino
1,job typically supports 8 10
1,travel job typically supports 8
1,african travel job typically supports
1,typically supports 8
1,support up to
1,to support up
1,helping to support
1,dependents helping to
1,10 dependents helping
1,8 10 dependents
1,supports 8 10
1,job typically supports
1,each african travel job typically
1,travel job typically
1,african travel job
1,each african travel
1,across africa
1,people across
1,250m people
1,to 250m
1,up to 250m
1,to 250m people
1,250m people across
1,people across africa
1,250m people across africa
1,to 250m people across
1,up to 250m people
1,support up to 250m
1,to support up to
1,helping to support up
1,dependents helping to support
1,10 dependents helping to
1,8 10 dependents helping
1,supports 8 10 dependents
1,typically supports 8 10
1,job typically supports 8
1,travel job typically supports
1,african travel job typically
1,each african travel job
1,the ground in
1,ground in africa
1,in africa should
1,or rhino elephant and pangolin
1,killing of animals for bush
1,subsistence killing of animals for
1,and subsistence killing of animals
1,pangolin and subsistence killing of
1,and pangolin and subsistence killing
1,elephant and pangolin and subsistence
1,rhino elephant and pangolin and
1,poaching or rhino elephant and
1,more eyes on the ground
1,reduce poaching or rhino elephant
1,should reduce poaching or rhino
1,africa should reduce poaching or
1,in africa should reduce poaching
1,ground in africa should reduce
1,the ground in africa should
1,on the ground in africa
1,of animals for bush meat
1,jobs protect
1,protect uk
1,jobs across
1,uk jobs across
1,protect uk jobs
1,jobs protect uk
1,uk jobs protect
1,pr companies
1,and pr
1,marketing and
1,airlines marketing
1,boards airlines
1,tourist boards
1,agents tourist
1,travel agents
1,operators travel
1,tour operators
1,across tour
1,eyes on the ground in
1,wildlife more eyes on the
1,africa should reduce
1,and subsistence killing
1,more eyes on the
1,wildlife more eyes on
1,for bush meat
1,animals for bush
1,of animals for
1,killing of animals
1,subsistence killing of
1,pangolin and subsistence
1,animals for bush meat
1,and pangolin and
1,elephant and pangolin
1,rhino elephant and
1,or rhino elephant
1,poaching or rhino
1,reduce poaching or
1,should reduce poaching
1,eyes on the ground
1,on the ground in
1,the ground in africa
1,ground in africa should
1,of animals for bush
1,killing of animals for
1,subsistence killing of animals
1,need a minister who
1,and subsistence killing of
1,pangolin and subsistence killing
1,and pangolin and subsistence
1,elephant and pangolin and
1,rhino elephant and pangolin
1,or rhino elephant and
1,poaching or rhino elephant
1,reduce poaching or rhino
1,should reduce poaching or
1,africa should reduce poaching
1,in africa should reduce
1,excess deaths
1,outcomes and
1,re joining the european
1,second referendum is long
1,catalogue of broken promises
1,a catalogue of broken
1,following a catalogue of
1,overdue following a catalogue
1,long overdue following a
1,is long overdue following
1,referendum is long overdue
1,a second referendum is
1,second referendum is long overdue
1,of broken promises
1,catalogue of broken
1,a catalogue of
1,following a catalogue
1,overdue following a
1,long overdue following
1,is long overdue
1,a second referendum is long
1,referendum is long overdue following
1,uk voters now finally
1,have another
1,to have another
1,deserve to have
1,finally deserve to
1,now finally deserve
1,voters now finally
1,uk voters now
1,another say
1,deserve to
1,is long overdue following a
1,finally deserve
1,now finally
1,voters now
1,a catalogue of broken promises
1,following a catalogue of broken
1,overdue following a catalogue of
1,long overdue following a catalogue
1,referendum is long
1,second referendum is
1,a second referendum
1,dont think anyone voted for
1,is an affront
1,this is an
1,democratic norms
1,to democratic
1,affront to
1,an affront
1,is an
1,i dont think anyone voted
1,broken promises
1,that i dont think anyone
1,brexit that i dont think
1,of brexit that i dont
1,version of brexit that i
1,a version of brexit that
1,proposing a version of brexit
1,is proposing a version of
1,an affront to
1,affront to democratic
1,to democratic norms
1,this is an affront
1,of broken
1,catalogue of
1,a catalogue
1,following a
1,overdue following
1,long overdue
1,is long
1,referendum is
1,second referendum
1,an affront to democratic norms
1,is an affront to democratic
1,this is an affront to
1,affront to democratic norms
1,an affront to democratic
1,is an affront to
1,have another say
1,voters now finally deserve
1,health outcomes
1,deaths that are
1,the governments response to
1,that the governments response
1,believe that the governments
1,we believe that the
1,not covid related
1,are not covid
1,that are not
1,including deaths that
1,response to covid 19
1,harm including deaths
1,significant harm including
1,against significant harm
1,covid against significant
1,by covid against
1,posed by covid
1,risks posed by
1,governments response to covid
1,to covid 19 has
1,now finally deserve to
1,the risks posed by
1,harm including deaths that
1,significant harm including deaths
1,against significant harm including
1,covid against significant harm
1,by covid against significant
1,posed by covid against
1,risks posed by covid
1,balanced the risks posed
1,covid 19 has been
1,adequately balanced the risks
1,not adequately balanced the
1,and not adequately balanced
1,disproportionate and not adequately
1,been disproportionate and not
1,has been disproportionate and
1,19 has been disproportionate
1,the risks posed
1,balanced the risks
1,adequately balanced the
1,governments response
1,the risks
1,balanced the
1,adequately balanced
1,not adequately
1,and not
1,disproportionate and
1,been disproportionate
1,deserve to have another say
1,not adequately balanced
1,finally deserve to have another
1,now finally deserve to have
1,voters now finally deserve to
1,uk voters now finally deserve
1,to have another say
1,deserve to have another
1,finally deserve to have
1,risks posed
1,posed by
1,covid against
1,against significant
1,and not adequately
1,disproportionate and not
1,been disproportionate and
1,has been disproportionate
1,19 has been
1,response to covid
1,governments response to
1,the governments response
1,that the governments
1,believe that the
1,covid related
1,not covid
1,including deaths
1,harm including
1,significant harm
1,now is proposing a version
1,government now is proposing a
1,the government now is proposing
1,seems unrecognisable from
1,vote leave campaign
1,the vote leave
1,of the vote
1,promises of the
1,the promises of
1,from the promises
1,unrecognisable from the
1,now seems unrecognisable
1,details the nature of
1,departure now seems
1,union departure now
1,european union departure
1,uks european union
1,of uks european
1,nature of uks
1,the nature of
1,additional details the nature
1,the nature of uks
1,think anyone voted for
1,from the promises of
1,the nature of uks european
1,details the nature of uks
1,additional details the nature of
1,the vote leave campaign
1,of the vote leave
1,promises of the vote
1,the promises of the
1,unrecognisable from the promises
1,nature of uks european
1,seems unrecognisable from the
1,now seems unrecognisable from
1,departure now seems unrecognisable
1,union departure now seems
1,european union departure now
1,uks european union departure
1,of uks european union
1,details the nature
1,leave campaign
1,vote leave
1,voters the opportunity to vote
1,they want the government to
1,whether they want the government
1,on whether they want the
1,vote on whether they want
1,to vote on whether they
1,opportunity to vote on whether
1,the opportunity to vote on
1,uk voters the opportunity to
1,the vote
1,give uk voters the opportunity
1,should give uk voters the
1,government should give uk voters
1,the government should give uk
1,details the government should give
1,additional details the government should
1,joining the european union
1,want the government to open
1,the government to open negotiations
1,government to open negotiations on
1,concerns on taxation and
1,promises of
1,unrecognisable from
1,seems unrecognisable
1,now seems
1,departure now
1,union departure
1,uks european
1,of uks
1,nature of
1,the nature
1,re joining the european union
1,on re joining the european
1,negotiations on re joining the
1,open negotiations on re joining
1,to open negotiations on re
1,nature of uks european union
1,of uks european union departure
1,uks european union departure now
1,voted for
1,version of brexit
1,a version of
1,proposing a version
1,is proposing a
1,now is proposing
1,government now is
1,the government now
1,anyone voted
1,now is
1,think anyone
1,dont think
1,brexit that
1,version of
1,a version
1,proposing a
1,listen to concerns on
1,of brexit that
1,brexit that i
1,that i dont
1,i dont think
1,dont think anyone voted
1,i dont think anyone
1,that i dont think
1,brexit that i dont
1,of brexit that i
1,version of brexit that
1,a version of brexit
1,proposing a version of
1,is proposing a version
1,now is proposing a
1,government now is proposing
1,the government now is
1,anyone voted for
1,think anyone voted
1,dont think anyone
1,is proposing
1,government now
1,european union departure now seems
1,of the vote leave campaign
1,made in 2016
1,be delivered
1,cannot be
1,and cannot
1,have not
1,2016 have
1,in 2016
1,promises of the vote leave
1,not and cannot be delivered
1,the promises of the vote
1,from the promises of the
1,unrecognisable from the promises of
1,seems unrecognisable from the promises
1,now seems unrecognisable from the
1,departure now seems unrecognisable from
1,union departure now seems unrecognisable
1,in 2016 have
1,2016 have not
1,have not and
1,not and cannot
1,have not and cannot be
1,2016 have not and cannot
1,in 2016 have not and
1,made in 2016 have not
1,promises made in 2016 have
1,to concerns on taxation
1,and cannot be delivered
1,not and cannot be
1,have not and cannot
1,2016 have not and
1,in 2016 have not
1,made in 2016 have
1,promises made in 2016
1,cannot be delivered
1,and cannot be
1,including deaths that are
1,deaths that are not
1,that are not covid
1,mum spent
1,family to
1,without family
1,hospital without
1,in hospital
1,weeks in
1,three weeks
1,spent three
1,peoples mental health are proportionate
1,comfort her
1,and peoples mental health are
1,rights and peoples mental health
1,human rights and peoples mental
1,deaths human rights and peoples
1,covid deaths human rights and
1,non covid deaths human rights
1,nhs non covid deaths human
1,to comfort
1,her in
1,mental health are proportionate
