Frequency,Phrase
1,in place many providers
1,current covid 19 situation
1,covid 19 situation and
1,19 situation and the
1,situation and the restrictions
1,and the restrictions which
1,the restrictions which remain
1,restrictions which remain in
1,which remain in place
1,remain in place many
1,place many providers are
1,details due to
1,many providers are under
1,providers are under huge
1,are under huge financial
1,under huge financial pressure
1,additional details due to the
1,details due to the current
1,due to the current covid
1,to the current covid 19
1,the current covid 19 situation
1,the current covid 19
1,to the current covid
1,due to the current
1,details due to the
1,to the current
1,the current covid
1,current covid 19
1,covid 19 situation
1,19 situation and
1,situation and the
1,and the restrictions
1,the restrictions which
1,restrictions which remain
1,which remain in
1,remain in place
1,in place many
1,place many providers
1,many providers are
1,providers are under
1,are under huge
1,under huge financial
1,huge financial pressure
1,additional details due to
1,and 5 year
1,5 year mortality
1,year mortality rates
1,medical research
1,british volunteers
1,volunteers and
1,and cement
1,cement the
1,the uks
1,uks leadership
1,leadership in
1,in future
1,future medical
1,research by
1,altruism of
1,by doing
1,doing the
1,today the government
1,government should embrace
1,should embrace the
1,embrace the altruism
1,the altruism of
1,altruism of british
1,of british volunteers
1,of british
1,the altruism
1,volunteers and cement
1,the government has provided funding
1,funding for clinical trial
1,for clinical trial centers
1,clinical trial centers during
1,trial centers during times
1,centers during times of
1,during times of need
1,in the past the government
1,the past the government has
1,past the government has provided
1,government has provided funding for
1,embrace the
1,has provided funding for clinical
1,provided funding for clinical trial
1,funding for clinical trial centers
1,for clinical trial centers during
1,clinical trial centers during times
1,trial centers during times of
1,centers during times of need
1,today the
1,should embrace
1,british volunteers and
1,and cement the
1,promising vaccine candidates
1,embrace the altruism of british
1,in future medical research
1,future medical research by
1,medical research by doing
1,research by doing the
1,by doing the same
1,today the government should embrace
1,the government should embrace the
1,government should embrace the altruism
1,should embrace the altruism of
1,the altruism of british volunteers
1,uks leadership in future
1,altruism of british volunteers and
1,of british volunteers and cement
1,british volunteers and cement the
1,volunteers and cement the uks
1,and cement the uks leadership
1,cement the uks leadership in
1,the uks leadership in future
1,uks leadership in future medical
1,leadership in future medical research
1,leadership in future medical
1,the uks leadership in
1,cement the uks
1,today the government should
1,the uks leadership
1,uks leadership in
1,leadership in future
1,in future medical
1,future medical research
1,medical research by
1,research by doing
1,by doing the
1,doing the same
1,the government should embrace
1,cement the uks leadership
1,government should embrace the
1,should embrace the altruism
1,embrace the altruism of
1,the altruism of british
1,altruism of british volunteers
1,of british volunteers and
1,british volunteers and cement
1,volunteers and cement the
1,and cement the uks
1,provided funding for clinical
1,has provided funding for
1,government has provided funding
1,some epidemiologists are considering covid
1,we need multiple vaccines to
1,need multiple vaccines to meet
1,multiple vaccines to meet global
1,vaccines to meet global demand
1,to meet global demand and
1,meet global demand and some
1,global demand and some epidemiologists
1,demand and some epidemiologists are
1,and some epidemiologists are considering
1,epidemiologists are considering covid 19
1,additional details we need multiple
1,are considering covid 19 human
1,considering covid 19 human challenge
1,19 human challenge trials to
1,human challenge trials to quickly
1,challenge trials to quickly narrow
1,trials to quickly narrow the
1,to quickly narrow the field
1,quickly narrow the field of
1,narrow the field of promising
1,details we need multiple vaccines
1,of promising vaccine candidates
1,the government has provided
1,some epidemiologists are considering
1,we need multiple vaccines
1,need multiple vaccines to
1,multiple vaccines to meet
1,vaccines to meet global
1,to meet global demand
1,meet global demand and
1,global demand and some
1,demand and some epidemiologists
1,and some epidemiologists are
1,epidemiologists are considering covid
1,field of promising vaccine
1,are considering covid 19
1,considering covid 19 human
1,human challenge trials to
1,challenge trials to quickly
1,trials to quickly narrow
1,to quickly narrow the
1,quickly narrow the field
1,narrow the field of
1,the field of promising
1,the field of promising vaccine
1,field of promising vaccine candidates
1,over 1
1,provided funding for
1,centers during
1,during times
1,times of
1,of need
1,the past the
1,past the government
1,the government has
1,government has provided
1,has provided funding
1,funding for clinical
1,1 400
1,for clinical trial
1,clinical trial centers
1,trial centers during
1,centers during times
1,during times of
1,times of need
1,in the past the
1,the past the government
1,past the government has
1,trial centers
1,clinical trial
1,for clinical
1,provided funding
1,400 britons
1,britons have
1,have already
1,already volunteered
1,over 1 400
1,1 400 britons
1,400 britons have
1,britons have already
1,have already volunteered
1,over 1 400 britons
1,1 400 britons have
1,400 britons have already
1,britons have already volunteered
1,over 1 400 britons have
1,1 400 britons have already
1,400 britons have already volunteered
1,past the
1,government has
1,has provided
1,in future medical research by
1,future medical research by doing
1,medical research by doing the
1,the correct treatment and
1,any other agency to
1,other agency to ensure
1,agency to ensure survivors
1,to ensure survivors of
1,ensure survivors of trauma
1,survivors of trauma receive
1,of trauma receive the
1,trauma receive the correct
1,receive the correct treatment
1,correct treatment and care
1,services and any other
1,treatment and care including
1,and care including psychotherapy
1,care including psychotherapy additional
1,including psychotherapy additional details
1,psychotherapy additional details as
1,additional details as a
1,details as a survivor
1,as a survivor of
1,a survivor of rape
1,and any other agency
1,social services and any
1,current system where
1,and work to create
1,where there is
1,is no clear
1,no clear procedure
1,clear procedure or
1,procedure or cooperation
1,or cooperation between
1,cooperation between organisations
1,provide funding and work
1,funding and work to
1,work to create more
1,police social services and
1,to create more effective
1,create more effective procedures
1,more effective procedures between
1,effective procedures between relevant
1,procedures between relevant charities
1,between relevant charities nhs
1,relevant charities nhs police
1,charities nhs police social
1,nhs police social services
1,survivor of rape i
1,of rape i have
1,rape i have witnessed
1,any other agency to ensure
1,procedures between relevant charities nhs
1,between relevant charities nhs police
1,relevant charities nhs police social
1,charities nhs police social services
1,nhs police social services and
1,police social services and any
1,social services and any other
1,services and any other agency
1,and any other agency to
1,other agency to ensure survivors
1,i have witnessed the
1,agency to ensure survivors of
1,to ensure survivors of trauma
1,ensure survivors of trauma receive
1,survivors of trauma receive the
1,of trauma receive the correct
1,trauma receive the correct treatment
1,receive the correct treatment and
1,the correct treatment and care
1,correct treatment and care including
1,effective procedures between relevant charities
1,more effective procedures between relevant
1,create more effective procedures between
1,to create more effective procedures
1,have witnessed the flaws
1,witnessed the flaws in
1,the flaws in the
1,flaws in the current
1,in the current system
1,the current system where
1,current system where there
1,system where there is
1,where there is no
1,there is no clear
1,is no clear procedure
1,no clear procedure or
1,clear procedure or cooperation
1,procedure or cooperation between
1,or cooperation between organisations
1,provide funding and work to
1,funding and work to create
1,and work to create more
1,work to create more effective
1,system where there
1,the current system
1,research by doing the same
1,have witnessed
1,and care
1,care including
1,including psychotherapy
1,psychotherapy additional
1,details as
1,a survivor
1,survivor of
1,of rape
1,rape i
1,witnessed the
1,the correct
1,the flaws
1,flaws in
1,current system
1,system where
1,where there
1,no clear
1,clear procedure
1,procedure or
1,or cooperation
1,correct treatment
1,receive the
1,in the current
1,charities nhs
1,funding and
1,and work
1,work to
1,create more
1,more effective
1,effective procedures
1,procedures between
1,between relevant
1,relevant charities
1,nhs police
1,trauma receive
1,police social
1,social services
1,and any
1,any other
1,other agency
1,agency to
1,ensure survivors
1,survivors of
1,of trauma
1,cooperation between
1,between organisations
1,provide funding and
1,details as a
1,receive the correct
1,the correct treatment
1,correct treatment and
1,treatment and care
1,and care including
1,care including psychotherapy
1,including psychotherapy additional
1,psychotherapy additional details
1,additional details as
1,as a survivor
1,funding and work
1,a survivor of
1,survivor of rape
1,of rape i
1,rape i have
1,i have witnessed
1,have witnessed the
1,witnessed the flaws
1,the flaws in
1,flaws in the
1,trauma receive the
1,of trauma receive
1,survivors of trauma
1,ensure survivors of
1,and work to
1,work to create
1,to create more
1,create more effective
1,more effective procedures
1,effective procedures between
1,procedures between relevant
1,between relevant charities
1,relevant charities nhs
1,charities nhs police
1,nhs police social
1,police social services
1,social services and
1,services and any
1,and any other
1,any other agency
1,other agency to
1,agency to ensure
1,to ensure survivors
1,details we need multiple
1,of promising vaccine
1,mortality rates worse
1,request that
1,seen by a hospital doctor
1,by a hospital doctor within
1,a hospital doctor within 2
1,hospital doctor within 2 weeks
1,doctor within 2 weeks of
1,within 2 weeks of a
1,2 weeks of a gp
1,weeks of a gp referral
1,we request
1,that nice
1,to be seen by a
1,nice quality
1,quality standards
1,standards are
1,are implemented
1,implemented with
1,same vigour
1,vigour as
1,are in
1,in cancer
1,be seen by a hospital
1,cancer to be seen by
1,to legislate
1,in 2010 it became a
1,be seen by a
1,seen by a hospital
1,by a hospital doctor
1,a hospital doctor within
1,hospital doctor within 2
1,doctor within 2 weeks
1,2 weeks of a
1,weeks of a gp
1,of a gp referral
1,2010 it became a legal
1,suspected cancer to be seen
1,it became a legal right
1,became a legal right of
1,a legal right of nhs
1,legal right of nhs patients
1,right of nhs patients with
1,of nhs patients with suspected
1,nhs patients with suspected cancer
1,patients with suspected cancer to
1,with suspected cancer to be
1,cancer and
1,legislate that
1,field of promising
1,are seen by
1,to legislate that
1,legislate that high
1,that high risk
1,high risk patients
1,risk patients with
1,with suspected heart
1,suspected heart failure
1,heart failure are
1,failure are seen
1,weeks of referral
1,and for the
1,we request that nice
1,request that nice quality
1,that nice quality standards
1,nice quality standards are
1,quality standards are implemented
1,standards are implemented with
1,are implemented with the
1,implemented with the same
1,with the same vigour
1,government to legislate
1,cancer and for
1,that high
1,quality standards are
1,risk patients
1,suspected heart
1,failure are
1,are seen
1,of referral
1,we request that
1,request that nice
1,that nice quality
1,nice quality standards
1,standards are implemented
1,in cancer and
1,are implemented with
1,implemented with the
1,with the same
1,the same vigour
1,same vigour as
1,vigour as they
1,as they are
1,they are in
1,are in cancer
1,to be seen by
1,cancer to be seen
1,suspected cancer to be
1,1 and 5 year mortality
1,the most common cancers
1,many heart failure patients have
1,heart failure patients have poor
1,failure patients have poor outcomes
1,patients have poor outcomes with
1,have poor outcomes with 1
1,poor outcomes with 1 and
1,outcomes with 1 and 5
1,with 1 and 5 year
1,and 5 year mortality rates
1,some of the most
1,5 year mortality rates worse
1,year mortality rates worse than
1,mortality rates worse than some
1,rates worse than some of
1,worse than some of the
1,than some of the most
1,some of the most common
1,of the most common cancers
1,in 2010
1,of the most common
1,than some of the
1,with suspected cancer to
1,patients have poor outcomes
1,rates worse than
1,worse than some
1,than some of
1,some of the
1,the most common
1,most common cancers
1,many heart failure patients
1,heart failure patients have
1,failure patients have poor
1,have poor outcomes with
1,worse than some of
1,poor outcomes with 1
1,outcomes with 1 and
1,with 1 and 5
1,1 and 5 year
1,and 5 year mortality
1,5 year mortality rates
1,year mortality rates worse
1,mortality rates worse than
1,rates worse than some
1,2010 it
1,it became
1,became a
1,a gp referral
1,cancer to be
1,to be seen
1,be seen by
1,by a hospital
1,a hospital doctor
1,hospital doctor within
1,doctor within 2
1,weeks of a
1,of a gp
1,in 2010 it became
1,a legal
1,2010 it became a
1,it became a legal
1,became a legal right
1,a legal right of
1,legal right of nhs
1,right of nhs patients
1,of nhs patients with
1,nhs patients with suspected
1,patients with suspected cancer
1,suspected cancer to
1,with suspected cancer
1,nhs patients with
1,of nhs patients
1,legal right
1,right of
1,of nhs
1,nhs patients
1,suspected cancer
1,cancer to
1,be seen
1,a hospital
1,hospital doctor
1,doctor within
1,a gp
1,gp referral
1,in 2010 it
1,2010 it became
1,it became a
1,became a legal
1,a legal right
1,legal right of
1,right of nhs
1,the same vigour as
1,same vigour as they
1,vigour as they are
1,must ringfence funds to create
1,100 200 volunteers in
1,200 volunteers in covid
1,volunteers in covid 19
1,in covid 19 human
1,the government through the nihr
1,government through the nihr must
1,through the nihr must ringfence
1,the nihr must ringfence funds
1,nihr must ringfence funds to
1,ringfence funds to create a
1,to quarantine 100 200
1,funds to create a challenge
1,to create a challenge study
1,create a challenge study center
1,a challenge study center with
1,challenge study center with sufficient
1,study center with sufficient biocontainment
1,center with sufficient biocontainment capacity
1,with sufficient biocontainment capacity to
1,sufficient biocontainment capacity to quarantine
1,quarantine 100 200 volunteers
1,capacity to quarantine 100
1,capacity to quarantine
1,must ringfence funds to
1,quarantine 100 200
1,100 200 volunteers
1,200 volunteers in
1,volunteers in covid
1,the government through the
1,government through the nihr
1,through the nihr must
1,the nihr must ringfence
1,nihr must ringfence funds
1,ringfence funds to create
1,biocontainment capacity to quarantine
1,funds to create a
1,to create a challenge
1,create a challenge study
1,a challenge study center
1,challenge study center with
1,study center with sufficient
1,center with sufficient biocontainment
1,with sufficient biocontainment capacity
1,sufficient biocontainment capacity to
1,biocontainment capacity to quarantine 100
1,capacity to quarantine 100 200
1,to quarantine 100 200 volunteers
1,and some epidemiologists
1,vaccine candidates
1,we need multiple
1,need multiple vaccines
1,multiple vaccines to
1,vaccines to meet
1,to meet global
1,meet global demand
1,global demand and
1,demand and some
1,some epidemiologists are
1,quarantine 100 200 volunteers in
1,epidemiologists are considering
1,are considering covid
1,considering covid 19
1,challenge trials to
1,trials to quickly
1,to quickly narrow
1,quickly narrow the
1,narrow the field
1,the field of
1,promising vaccine
1,of promising
1,field of
1,the field
1,100 200 volunteers in covid
1,200 volunteers in covid 19
1,volunteers in covid 19 human
1,in covid 19 human challenge
1,need multiple
1,multiple vaccines
1,vaccines to
1,meet global
1,global demand
1,demand and
1,and some
1,some epidemiologists
1,epidemiologists are
1,are considering
1,considering covid
1,trials to
1,to quickly
1,quickly narrow
1,narrow the
1,to quarantine 100
1,biocontainment capacity to
1,as they are in
1,they are in cancer and
1,quality standards are implemented with
1,standards are implemented with the
1,are implemented with the same
1,implemented with the same vigour
1,with the same vigour as
1,the same vigour as they
1,same vigour as they are
1,vigour as they are in
1,as they are in cancer
1,are in cancer and for
1,that nice quality standards are
1,in cancer and for the
1,cancer and for the government
1,and for the government to
1,for the government to legislate
1,the government to legislate that
1,government to legislate that high
1,to legislate that high risk
1,legislate that high risk patients
1,that high risk patients with
1,nice quality standards are implemented
1,request that nice quality standards
1,sufficient biocontainment capacity
1,that high risk patients
1,they are in cancer
1,are in cancer and
1,in cancer and for
1,cancer and for the
1,and for the government
1,the government to legislate
1,government to legislate that
1,to legislate that high
1,legislate that high risk
1,high risk patients with
1,we request that nice quality
1,risk patients with suspected
1,patients with suspected heart
1,with suspected heart failure
1,suspected heart failure are
1,heart failure are seen
1,failure are seen by
1,are seen by a
1,seen by a specialist
1,2 weeks of referral
1,high risk patients with suspected
1,risk patients with suspected heart
1,patients with suspected heart failure
1,nihr must ringfence
1,to quarantine
1,quarantine 100
1,100 200
1,200 volunteers
1,volunteers in
1,the government through
1,government through the
1,through the nihr
1,the nihr must
1,must ringfence funds
1,with suspected heart failure are
1,ringfence funds to
1,funds to create
1,to create a
1,create a challenge
1,a challenge study
1,challenge study center
1,study center with
1,center with sufficient
1,with sufficient biocontainment
1,capacity to
1,biocontainment capacity
1,sufficient biocontainment
1,with sufficient
1,suspected heart failure are seen
1,heart failure are seen by
1,failure are seen by a
1,are seen by a specialist
1,seen by a specialist within
1,specialist within 2 weeks of
1,within 2 weeks of referral
1,government through
1,through the
1,the nihr
1,nihr must
1,must ringfence
1,ringfence funds
1,funds to
1,create a
1,a challenge
1,challenge study
1,study center
1,center with
1,price rises and a lack
1,to include sickle
1,stay alive
1,bowel diseases with no current
1,bowel diseases with no
1,diseases with no current
1,with no current cure
1,crohns and colitis are lifelong
1,and colitis are lifelong inflammatory
1,colitis are lifelong inflammatory bowel
1,are lifelong inflammatory bowel diseases
1,lifelong inflammatory bowel diseases with
1,inflammatory bowel diseases with no
1,diseases with no current cure
1,lifelong inflammatory bowel diseases
1,a chronic
1,chronic condition
1,condition is
1,is physically
1,physically mentally
1,mentally and
1,and emotionally
1,emotionally draining
1,living with a
1,inflammatory bowel diseases with
1,are lifelong inflammatory bowel
1,government look into
1,and colitis are
1,are lifelong
1,lifelong inflammatory
1,inflammatory bowel
1,bowel diseases
1,diseases with
1,with no
1,no current
1,current cure
1,crohns and colitis
1,colitis are lifelong
1,colitis are lifelong inflammatory
1,are lifelong inflammatory
1,lifelong inflammatory bowel
1,inflammatory bowel diseases
1,bowel diseases with
1,diseases with no
1,with no current
1,no current cure
1,crohns and colitis are
1,and colitis are lifelong
1,with a chronic
1,a chronic condition
1,chronic condition is
1,doesnt come
1,rest of
1,of your
1,your life
1,life is
1,is tough
1,tough but
1,but that
1,that medication
1,medication doesnt
1,come free
1,condition is physically
1,free or
1,or cheap
1,knowing you have
1,to take medication
1,take medication for
1,medication for the
1,for the rest
1,the rest of
1,rest of your
1,the rest
1,medication for
1,take medication
1,knowing you
1,is physically mentally
1,physically mentally and
1,mentally and emotionally
1,and emotionally draining
1,living with a chronic
1,with a chronic condition
1,a chronic condition is
1,chronic condition is physically
1,condition is physically mentally
1,is physically mentally and
1,physically mentally and emotionally
1,mentally and emotionally draining
1,living with a chronic condition
1,with a chronic condition is
1,a chronic condition is physically
1,chronic condition is physically mentally
1,condition is physically mentally and
1,is physically mentally and emotionally
1,physically mentally and emotionally draining
1,colitis are
1,and colitis
1,crohns and
1,into this immediately and
1,the publication and
1,publication and promotion
1,promotion of advice
1,of advice and
1,advice and support
1,can the government look
1,the government look into
1,government look into this
1,look into this immediately
1,this immediately and provide
1,citizens stuck with the
1,immediately and provide resources
1,and provide resources for
1,provide resources for research
1,resources for research for
1,for research for the
1,research for the thousands
1,for the thousands of
1,the thousands of citizens
1,thousands of citizens stuck
1,and the publication
1,19 and the
1,c 19 and
1,of c 19
1,into this immediately
1,this immediately and
1,immediately and provide
1,and provide resources
1,provide resources for
1,resources for research
1,for research for
1,research for the
1,for the thousands
1,the thousands of
1,thousands of citizens
1,of citizens stuck
1,citizens stuck with
1,stuck with the
1,with the long
1,the long term
1,long term effects
1,term effects of
1,effects of c
1,of citizens stuck with
1,stuck with the long
1,promotion of advice and support
1,the long term effects of
1,for research for the thousands
1,research for the thousands of
1,for the thousands of citizens
1,the thousands of citizens stuck
1,thousands of citizens stuck with
1,of citizens stuck with the
1,citizens stuck with the long
1,stuck with the long term
1,with the long term effects
1,long term effects of c
1,with the long term
1,term effects of c 19
1,effects of c 19 and
1,of c 19 and the
1,c 19 and the publication
1,19 and the publication and
1,and the publication and promotion
1,the publication and promotion of
1,publication and promotion of advice
1,and promotion of advice and
1,resources for research for the
1,provide resources for research for
1,and provide resources for research
1,immediately and provide resources for
1,the long term effects
1,long term effects of
1,term effects of c
1,effects of c 19
1,of c 19 and
1,c 19 and the
1,19 and the publication
1,and the publication and
1,the publication and promotion
1,publication and promotion of
1,and promotion of advice
1,promotion of advice and
1,of advice and support
1,can the government look into
1,the government look into this
1,government look into this immediately
1,look into this immediately and
1,into this immediately and provide
1,this immediately and provide resources
1,of your life
1,your life is
1,life is tough
1,additional details a ppc costs
1,than paying for individual
1,paying for individual prescriptions
1,for individual prescriptions but
1,individual prescriptions but isnt
1,prescriptions but isnt enough
1,but isnt enough it
1,isnt enough it should
1,enough it should be
1,it should be free
1,details a ppc costs £29
1,90 for 12 months which
1,a ppc costs £29 65
1,ppc costs £29 65 for
1,costs £29 65 for 3
1,£29 65 for 3 months
1,65 for 3 months or
1,for 3 months or £105
1,3 months or £105 90
1,months or £105 90 for
1,or £105 90 for 12
1,cheaper than paying for
1,is cheaper than paying
1,which is cheaper than
1,months which is cheaper
1,but isnt enough
1,isnt enough it
1,enough it should
1,should be free
1,additional details a ppc
1,details a ppc costs
1,a ppc costs £29
1,ppc costs £29 65
1,costs £29 65 for
1,£29 65 for 3
1,65 for 3 months
1,for 3 months or
1,3 months or £105
1,months or £105 90
1,or £105 90 for
1,£105 90 for 12
1,90 for 12 months
1,for 12 months which
1,12 months which is
1,£105 90 for 12 months
1,for 12 months which is
1,individual prescriptions but
1,off work or
1,may not
1,work at
1,having these conditions
1,these conditions also
1,conditions also means
1,also means having
1,means having time
1,having time off
1,time off work
1,work or some
1,12 months which is cheaper
1,or some may
1,some may not
1,may not be
1,able to work
1,to work at
1,work at all
1,having these conditions also
1,these conditions also means
1,conditions also means having
1,some may
1,or some
1,work or
1,off work
1,months which is cheaper than
1,which is cheaper than paying
1,is cheaper than paying for
1,cheaper than paying for individual
1,than paying for individual prescriptions
1,paying for individual prescriptions but
1,for individual prescriptions but isnt
1,individual prescriptions but isnt enough
1,prescriptions but isnt enough it
1,but isnt enough it should
1,isnt enough it should be
1,enough it should be free
1,having these
1,these conditions
1,conditions also
1,also means
1,means having
1,having time
1,time off
1,prescriptions but isnt
1,for individual prescriptions
1,is tough but
1,for the rest of your
1,medication doesnt come free
1,doesnt come free or
1,come free or cheap
1,knowing you have to take
1,you have to take medication
1,have to take medication for
1,to take medication for the
1,take medication for the rest
1,medication for the rest of
1,the rest of your life
1,details a
1,rest of your life is
1,of your life is tough
1,your life is tough but
1,life is tough but that
1,is tough but that medication
1,tough but that medication doesnt
1,but that medication doesnt come
1,that medication doesnt come free
1,medication doesnt come free or
1,that medication doesnt come
1,but that medication doesnt
1,tough but that medication
1,is tough but that
1,tough but that
1,but that medication
1,that medication doesnt
1,medication doesnt come
1,doesnt come free
1,come free or
1,free or cheap
1,knowing you have to
1,you have to take
1,have to take medication
1,to take medication for
1,take medication for the
1,medication for the rest
1,for the rest of
1,the rest of your
1,rest of your life
1,of your life is
1,your life is tough
1,life is tough but
1,doesnt come free or cheap
1,a ppc
1,paying for individual
1,months or £105
1,additional details a
1,details a ppc
1,a ppc costs
1,ppc costs £29
1,costs £29 65
1,£29 65 for
1,65 for 3
1,for 3 months
1,3 months or
1,or £105 90
1,ppc costs
1,£105 90 for
1,90 for 12
1,for 12 months
1,12 months which
1,months which is
1,which is cheaper
1,is cheaper than
1,cheaper than paying
1,than paying for
1,be free
1,enough it
1,isnt enough
1,but isnt
1,costs £29
1,£29 65
1,65 for
1,3 months
1,months or
1,or £105
1,£105 90
1,90 for
1,for 12
1,12 months
1,months which
1,which is
1,is cheaper
1,cheaper than
1,than paying
1,paying for
1,for individual
1,individual prescriptions
1,prescriptions but
1,look into this
1,the government look
1,money to
1,too well
1,problems due to post covid
1,due to post covid 19
1,to post covid 19 symptoms
1,post covid 19 symptoms for
1,covid 19 symptoms for mild
1,19 symptoms for mild moderate
1,symptoms for mild moderate cases
1,patients were
1,were too
1,well to
1,term health problems due to
1,be admitted
1,admitted to
1,to hospital
1,hospital and
1,and too
1,to remain
1,remain at
1,home and
1,are left
1,health problems due to post
1,long term health problems due
1,can the government
1,to post covid 19
1,patients worldwide are reporting
1,worldwide are reporting long
1,are reporting long term
1,reporting long term health
1,long term health problems
1,term health problems due
1,health problems due to
1,problems due to post
1,due to post covid
1,post covid 19 symptoms
1,reporting long term health problems
1,covid 19 symptoms for
1,19 symptoms for mild
1,symptoms for mild moderate
1,for mild moderate cases
1,thousands of patients worldwide are
1,of patients worldwide are reporting
1,patients worldwide are reporting long
1,worldwide are reporting long term
1,are reporting long term health
1,left without
1,without help
1,help and
1,to hospital and too
1,majority of patients were
1,of patients were too
1,patients were too well
1,were too well to
1,too well to be
1,well to be admitted
1,to be admitted to
1,be admitted to hospital
1,admitted to hospital and
1,hospital and too ill
1,and advice
1,and too ill to
1,too ill to remain
1,ill to remain at
1,to remain at home
1,remain at home and
1,at home and are
1,home and are left
1,and are left without
1,are left without help
1,the majority of patients
1,help and advice
1,without help and
1,left without help
1,majority of patients
1,of patients were
1,patients were too
1,were too well
1,too well to
1,well to be
1,to be admitted
1,be admitted to
1,admitted to hospital
1,to hospital and
1,hospital and too
1,and too ill
1,ill to remain
1,to remain at
1,remain at home
1,at home and
1,home and are
1,and are left
1,are left without
1,of patients worldwide are
1,thousands of patients worldwide
1,mild moderate cases
1,find the money to
1,hard enough living with
1,enough living with cystic
1,with cystic fibrosis let
1,cystic fibrosis let alone
1,fibrosis let alone having
1,let alone having to
1,alone having to find
1,having to find the
1,to find the money
1,the money to pay
1,living with cystic fibrosis let
1,money to pay for
1,to pay for all
1,pay for all prescriptions
1,for all prescriptions or
1,all prescriptions or a
1,prescriptions or a yearly
1,or a yearly payment
1,its hard enough living with
1,hard enough living with cystic
1,its hard enough living
1,a yearly payment
1,or a yearly
1,prescriptions or a
1,all prescriptions
1,prescriptions or
1,or a
1,yearly payment
1,its hard enough
1,hard enough living
1,enough living with
1,cystic fibrosis let
1,fibrosis let alone
1,let alone having
1,alone having to
1,having to find
1,to find the
1,find the money
1,the money to
1,money to pay
1,pay for all
1,for all prescriptions
1,all prescriptions or
1,enough living with cystic fibrosis
1,with cystic fibrosis let alone
1,for mild moderate
1,reporting long term
1,symptoms for
1,for mild
1,mild moderate
1,moderate cases
1,thousands of patients
1,of patients worldwide
1,patients worldwide are
1,worldwide are reporting
1,are reporting long
1,long term health
1,cystic fibrosis let alone having
1,term health problems
1,health problems due
1,problems due to
1,due to post
1,to post covid
1,post covid 19
1,covid 19 symptoms
1,19 symptoms for
1,symptoms for mild
1,19 symptoms
1,post covid
1,to post
1,problems due
1,fibrosis let alone having to
1,let alone having to find
1,alone having to find the
1,having to find the money
1,to find the money to
1,find the money to pay
1,the money to pay for
1,money to pay for all
1,to pay for all prescriptions
1,pay for all prescriptions or
1,for all prescriptions or a
1,all prescriptions or a yearly
1,prescriptions or a yearly payment
1,patients worldwide
1,worldwide are
1,are reporting
1,reporting long
1,term health
1,health problems
1,left without help and
1,without help and advice
1,the majority of patients were
1,expected to work others tested
1,are too ill to resume
1,too ill to resume normal
1,ill to resume normal life
1,to resume normal life and
1,resume normal life and are
1,normal life and are expected
1,life and are expected to
1,and are expected to work
1,are expected to work others
1,to work others tested positive
1,limbo and
1,work others tested positive and
1,others tested positive and are
1,tested positive and are also
1,positive and are also expected
1,and are also expected to
1,are also expected to work
1,these people
1,are stuck
1,stuck in
1,some are too ill to
1,unavailable some are too ill
1,was unavailable some are too
1,testing was unavailable some are
1,expected to work others
1,to work others tested
1,work others tested positive
1,others tested positive and
1,tested positive and are
1,positive and are also
1,and are also expected
1,are also expected to
1,also expected to work
1,additional details theres no record
1,details theres no record of
1,theres no record of many
1,no record of many patients
1,record of many patients illnesses
1,of many patients illnesses as
1,many patients illnesses as testing
1,patients illnesses as testing was
1,illnesses as testing was unavailable
1,as testing was unavailable some
1,in limbo
1,and need
1,and are expected to
1,citizens stuck
1,look into
1,into this
1,this immediately
1,immediately and
1,provide resources
1,resources for
1,for research
1,the thousands
1,of citizens
1,stuck with
1,need urgent
1,the long
1,term effects
1,of c
1,c 19
1,the publication
1,publication and
1,of advice
1,advice and
1,and support
1,government look
1,limbo and need urgent support
1,in limbo and need urgent
1,stuck in limbo and need
1,urgent support
1,these people are
1,people are stuck
1,are stuck in
1,stuck in limbo
1,in limbo and
1,limbo and need
1,and need urgent
1,need urgent support
1,these people are stuck
1,people are stuck in
1,are stuck in limbo
1,stuck in limbo and
1,in limbo and need
1,limbo and need urgent
1,and need urgent support
1,these people are stuck in
1,people are stuck in limbo
1,are stuck in limbo and
1,are expected to work
1,life and are expected
1,majority of patients were too
1,some are
1,record of
1,of many
1,many patients
1,patients illnesses
1,illnesses as
1,as testing
1,testing was
1,was unavailable
1,unavailable some
1,are too
1,theres no record
1,to resume
1,resume normal
1,normal life
1,work others
1,others tested
1,tested positive
1,are also
1,also expected
1,additional details theres
1,no record
1,theres no
1,details theres
1,left without help and advice
1,of patients were too well
1,patients were too well to
1,were too well to be
1,too well to be admitted
1,well to be admitted to
1,to be admitted to hospital
1,be admitted to hospital and
1,admitted to hospital and too
1,to hospital and too ill
1,hospital and too ill to
1,and too ill to remain
1,too ill to remain at
1,ill to remain at home
1,to remain at home and
1,remain at home and are
1,at home and are left
1,home and are left without
1,and are left without help
1,are left without help and
1,details theres no
1,no record of
1,normal life and are
1,illnesses as testing was
1,also expected to
1,additional details theres no
1,details theres no record
1,theres no record of
1,no record of many
1,record of many patients
1,of many patients illnesses
1,many patients illnesses as
1,patients illnesses as testing
1,as testing was unavailable
1,record of many
1,testing was unavailable some
1,was unavailable some are
1,unavailable some are too
1,some are too ill
1,are too ill to
1,too ill to resume
1,ill to resume normal
1,to resume normal life
1,resume normal life and
1,are also expected
1,and are also
1,positive and are
1,tested positive and
1,of many patients
1,many patients illnesses
